id,lat,long,alt
1,31.27652938,34.83712352,323
2,31.27664844,34.83790951,317
3,31.27703896,34.83702734,324
4,31.27664872,34.83790965,317
5,31.27664832,34.83790951,317
6,31.27703687,34.83703152,324
