id,lat,long,alt,next_lat,next_long
1,34.41908515,31.40889568,37.76550721,34.4204646,31.3655914
2,34.4204646,31.3655914,70.17853363,34.46117277,31.41616474
4,34.44526243,31.38506332,18.27524773,34.41794878,31.4001581
5,34.41794878,31.4001581,41.18469809,34.42679257,31.40380091
6,34.42679257,31.40380091,31.95917681,35.24477739,31.28380131
8,34.36471737,31.49406528,62.7438419,34.32357133,31.48814642
9,34.32357133,31.48814642,113.7687015,34.43394303,31.51543288
11,34.4259281,31.40806472,26.41345797,34.72988994,30.81444287
12,34.72988994,30.81444287,164.6155488,34.41606786,31.37479327
13,34.41606786,31.37479327,62.06345249,34.42815136,31.39285318
14,34.42815136,31.39285318,39.75691698,34.41932337,31.40648293
15,34.41932337,31.40648293,39.0825148,34.56684688,31.60169986
17,34.41724777,31.41903081,29.97592276,34.42598682,31.42089059
18,34.42598682,31.42089059,14.16616171,34.42420337,31.40686751
19,34.42420337,31.40686751,29.86597015,34.41808273,31.41857409
20,34.41808273,31.41857409,36.80741172,34.42192273,31.41091042
21,34.42192273,31.41091042,31.80979789,34.36692309,31.38534652
22,34.36692309,31.38534652,175.3566675,34.4166434,31.42066085
23,34.4166434,31.42066085,33.80927209,34.42293043,31.41363335
24,34.42293043,31.41363335,29.14133462,34.34600151,31.34835804
25,34.34600151,31.34835804,166.9918609,34.55468271,31.03749455
26,34.55468271,31.03749455,24.27615943,34.42025696,31.40945867
27,34.42025696,31.40945867,37.85992443,34.42162534,31.41255136
28,34.42162534,31.41255136,35.09670516,34.43286238,31.39767469
29,34.43286238,31.39767469,17.55569579,34.43768816,31.34987102
30,34.43768816,31.34987102,39.42075508,34.41619065,31.42478725
31,34.41619065,31.42478725,35.58357914,34.41619065,31.42478725
32,34.41619065,31.42478725,35.58357914,34.41619065,31.42478725
33,34.41619065,31.42478725,35.58357914,34.41619065,31.42478725
34,34.41619065,31.42478725,35.58357914,34.41619065,31.42478725
35,34.41619065,31.42478725,35.58357914,34.41619065,31.42478725
36,34.41619065,31.42478725,35.58357914,34.41619065,31.42478725
37,34.41619065,31.42478725,35.58357914,34.41619065,31.42478725
38,34.41619065,31.42478725,35.58357914,34.41619065,31.42478725
39,34.41619065,31.42478725,35.58357914,34.41619065,31.42478725
40,34.41619065,31.42478725,35.58357914,34.41619065,31.42478725
41,34.41619065,31.42478725,35.58357914,34.41619065,31.42478725
42,34.41619065,31.42478725,35.58357914,34.41619065,31.42478725
43,34.41619065,31.42478725,35.58357914,34.41619065,31.42478725
44,34.41619065,31.42478725,35.58357914,34.41619065,31.42478725
45,34.41619065,31.42478725,35.58357914,34.41619065,31.42478725
46,34.41619065,31.42478725,35.58357914,34.41619065,31.42478725
47,34.41619065,31.42478725,35.58357914,34.41619065,31.42478725
48,34.41619065,31.42478725,35.58357914,34.41619065,31.42478725
49,34.41619065,31.42478725,35.58357914,34.41619065,31.42478725
50,34.41619065,31.42478725,35.58357914,34.41619065,31.42478725
51,34.41619065,31.42478725,35.58357914,34.41619065,31.42478725
52,34.41619065,31.42478725,35.58357914,34.40791691,31.39315633
53,34.40791691,31.39315633,65.5716013,34.41578762,31.37980016
54,34.41578762,31.37980016,61.21528254,34.44671692,31.40435077
55,34.44671692,31.40435077,36.50424318,34.42455481,31.39727093
56,34.42455481,31.39727093,38.40231578,34.40992942,31.38416441
57,34.40992942,31.38416441,61.7090923,34.42512834,31.40247955
58,34.42512834,31.40247955,33.15488319,34.4155343,31.39553307
59,34.4155343,31.39553307,50.89755206,34.41788181,31.41577024
60,34.41788181,31.41577024,34.55037458,34.4161076,31.40584582
61,34.4161076,31.40584582,48.67625407,34.41575818,31.4052159
62,34.41575818,31.4052159,45.54053449,34.41659297,31.40617111
63,34.41659297,31.40617111,42.23398998,34.3847182,31.40006889
64,34.3847182,31.40006889,97.18243613,34.42637599,31.39885615
65,34.42637599,31.39885615,35.89088895,34.41334214,31.39233139
66,34.41334214,31.39233139,60.87196329,34.41905262,31.40044531
67,34.41905262,31.40044531,44.45703557,34.40795933,31.4177493
68,34.40795933,31.4177493,74.99930544,34.42079779,31.40313732
