id,lat,long,alt
1,31.27653938,34.83696355,324
2,31.27665844,34.83774954,317
3,31.27704896,34.83686737,324
4,31.27665872,34.83774968,317
5,31.27665832,34.83774954,317
6,31.27704687,34.83687155,324
