id,lat,long,alt,real_lat,real_long,real_alt,next_lat,next_long
71,31.27886474,34.83612934,323.0067209,31.277281,34.836172,433.475006,31.277281,34.836172
72,31.27947767,34.84624269,313.2406867,31.277281,34.836172,433.475006,31.277281,34.836172
73,31.27743432,34.8371443,322.6003786,31.277281,34.836172,433.475006,31.277281,34.836172
74,31.27721318,34.83551771,319.6879728,31.277281,34.836172,433.475006,31.277281,34.836172
75,31.27752443,34.83719741,323.0074898,31.277281,34.836172,433.475006,31.27728,34.836174
76,31.27731584,34.83685313,322.931434,31.27728,34.836174,433.475006,31.27728,34.836174
77,31.27695555,34.83660032,317.4216731,31.27728,34.836174,433.475006,31.27728,34.836174
78,31.27669069,34.82264012,359.5076459,31.27728,34.836174,433.475006,31.27728,34.836174
79,31.27718282,34.8370205,318.865325,31.27728,34.836174,433.475006,31.27728,34.836174
80,31.27692391,34.83676656,320.5442041,31.27728,34.836174,433.475006,31.27728,34.836174
81,31.27751553,34.83899598,323.0575464,31.27728,34.836174,433.475006,31.277278,34.836178
82,31.27720053,34.83691245,320.8242977,31.277278,34.836178,433.428009,31.277278,34.836178
83,31.27711866,34.83723976,321.0399535,31.277278,34.836178,433.428009,31.277278,34.836178
84,31.27711175,34.83756436,319.203013,31.277278,34.836178,433.428009,31.277278,34.836178
85,31.27737139,34.8368524,320.7359871,31.277278,34.836178,433.428009,31.277278,34.836178
86,31.27725268,34.837433,320.0620468,31.277278,34.836178,433.428009,31.277278,34.836178
87,31.28068994,34.86087395,322.6075194,31.277278,34.836178,433.428009,31.277278,34.836178
88,31.27722128,34.83724184,320.3964007,31.277278,34.836178,433.428009,31.277276,34.836181
89,31.27801812,34.83701709,315.6707333,31.277276,34.836181,433.428009,31.277276,34.836181
90,31.27692716,34.83582007,326.9751035,31.277276,34.836181,433.428009,31.277276,34.836181
91,31.27758044,34.8379972,322.1632029,31.277276,34.836181,433.428009,31.277276,34.836181
92,31.27677403,34.83671164,321.0932995,31.277276,34.836181,433.428009,31.277276,34.836181
93,31.27797476,34.83685983,323.00272,31.277276,34.836181,433.428009,31.277275,34.836185
94,31.30814554,34.86717982,323.031911,31.277275,34.836185,433.394989,31.277275,34.836185
95,31.2781218,34.83474391,340.8937394,31.277275,34.836185,433.394989,31.277275,34.836185
96,31.27721302,34.83771672,319.9889787,31.277275,34.836185,433.394989,31.277275,34.836185
97,31.27769418,34.83625545,323.1395181,31.277275,34.836185,433.394989,31.277275,34.836185
98,31.2771099,34.83658051,322.9935925,31.277275,34.836185,433.394989,31.277275,34.836185
99,31.2771026,34.83699183,316.2500126,31.277275,34.836185,433.394989,31.277273,34.836189
100,31.27711002,34.83768881,319.0415064,31.277273,34.836189,433.394989,31.277273,34.836189
101,31.27718663,34.83500847,319.6859394,31.277273,34.836189,433.394989,31.277273,34.836189
102,31.27721791,34.83683566,321.48188,31.277273,34.836189,433.394989,31.277273,34.836189
103,31.27519295,34.84078183,325.193072,31.277273,34.836189,433.394989,31.277273,34.836189
104,31.27722923,34.83743647,320.1039254,31.277273,34.836189,433.394989,31.277273,34.836189
105,31.27723106,34.83618822,319.6693304,31.277273,34.836189,433.394989,31.277273,34.836189
106,31.2771926,34.83686353,321.2063847,31.277273,34.836189,433.394989,31.27727,34.836194
107,31.27713433,34.83716229,319.4459058,31.27727,34.836194,433.359009,31.27727,34.836194
108,31.27681727,34.83697302,325.0978521,31.27727,34.836194,433.359009,31.27727,34.836194
109,31.27720332,34.83693046,320.6273344,31.27727,34.836194,433.359009,31.27727,34.836194
110,31.27726522,34.83676548,319.3882508,31.27727,34.836194,433.359009,31.27727,34.836194
111,31.27720279,34.83707541,320.2058262,31.27727,34.836194,433.359009,31.27727,34.836194
112,31.277402,34.83679543,322.8412785,31.27727,34.836194,433.359009,31.277268,34.836198
113,31.27721796,34.83731314,320.1615287,31.277268,34.836198,433.359009,31.277268,34.836198
114,31.27723111,34.8386227,319.8701325,31.277268,34.836198,433.359009,31.277268,34.836198
115,31.27709287,34.83668498,323.2835124,31.277268,34.836198,433.359009,31.277268,34.836198
116,31.2772038,34.83681634,321.9180846,31.277268,34.836198,433.359009,31.277268,34.836198
117,31.2943973,34.84299979,294.0091252,31.277268,34.836198,433.359009,31.277266,34.836203
118,31.27825339,34.83690277,323.0032249,31.277266,34.836203,433.321014,31.277266,34.836203
119,31.27738853,34.83719155,319.4356234,31.277266,34.836203,433.321014,31.277266,34.836203
120,31.27623111,34.83593988,329.5963982,31.277266,34.836203,433.321014,31.277266,34.836203
121,31.27765175,34.83673283,322.2864702,31.277266,34.836203,433.321014,31.277266,34.836203
122,31.27657893,34.83591757,325.9299158,31.277266,34.836203,433.321014,31.277266,34.836203
123,31.27717737,34.8372525,321.3574808,31.277266,34.836203,433.321014,31.277266,34.836203
124,31.27807262,34.83287652,322.9926208,31.277266,34.836203,433.321014,31.277263,34.836209
125,31.27746669,34.83737732,320.3917432,31.277263,34.836209,433.321014,31.277263,34.836209
126,31.27643031,34.84106305,305.1358991,31.277263,34.836209,433.321014,31.277263,34.836209
127,31.27746945,34.836709,322.9126031,31.277263,34.836209,433.321014,31.277263,34.836209
128,31.27713854,34.83754702,319.5135595,31.277263,34.836209,433.321014,31.277263,34.836209
129,31.27741058,34.83684081,323.0007037,31.277263,34.836209,433.321014,31.277261,34.836214
130,31.27729919,34.83761251,320.5520132,31.277261,34.836214,433.283997,31.277261,34.836214
131,31.27774983,34.84056542,323.0609631,31.277261,34.836214,433.283997,31.277261,34.836214
132,31.27678914,34.83653026,322.0542851,31.277261,34.836214,433.283997,31.277261,34.836214
133,31.27784474,34.83735046,323.0043293,31.277261,34.836214,433.283997,31.277261,34.836214
134,31.27717684,34.83676622,319.2576485,31.277261,34.836214,433.283997,31.277261,34.836214
135,31.27720567,34.83683858,318.9895546,31.277261,34.836214,433.283997,31.277258,34.83622
136,31.27719899,34.83699864,320.3924712,31.277258,34.83622,433.283997,31.277258,34.83622
137,31.2771322,34.83186987,320.4397665,31.277258,34.83622,433.283997,31.277258,34.83622
138,31.25706692,34.8894075,328.6876971,31.277258,34.83622,433.283997,31.277258,34.83622
139,31.27719072,34.83679835,318.9817243,31.277258,34.83622,433.283997,31.277258,34.83622
140,31.27726151,34.83678037,323.2492962,31.277258,34.83622,433.283997,31.277258,34.83622
141,31.27737165,34.83689147,322.6172719,31.277258,34.83622,433.283997,31.277255,34.836226
142,31.27720517,34.83693695,320.5535702,31.277255,34.836226,433.238007,31.277255,34.836226
143,31.27804617,34.83465852,307.409867,31.277255,34.836226,433.238007,31.277255,34.836226
144,31.27732024,34.8368603,322.8293635,31.277255,34.836226,433.238007,31.277255,34.836226
145,31.27698712,34.83828353,318.0615133,31.277255,34.836226,433.238007,31.277255,34.836226
146,31.27739026,34.8369942,320.1183915,31.277255,34.836226,433.238007,31.277255,34.836226
147,31.27799686,34.83715497,322.9911039,31.277255,34.836226,433.238007,31.277252,34.836233
148,31.27723262,34.83675741,323.0027453,31.277252,34.836233,433.238007,31.277252,34.836233
149,31.27615822,34.83452738,322.4066167,31.277252,34.836233,433.238007,31.277252,34.836233
150,31.27734442,34.83713153,321.7247423,31.277252,34.836233,433.238007,31.277252,34.836233
151,31.27749167,34.8365258,324.3682052,31.277252,34.836233,433.238007,31.277252,34.836233
152,31.27735697,34.83857606,325.9596475,31.277252,34.836233,433.238007,31.277252,34.836233
153,31.27492181,34.83503817,323.0059081,31.277252,34.836233,433.238007,31.277249,34.836239
154,31.2770055,34.83495012,320.9657609,31.277249,34.836239,433.233002,31.277249,34.836239
155,31.27738613,34.83684225,322.58696,31.277249,34.836239,433.233002,31.277249,34.836239
156,31.27747507,34.83696163,319.7148227,31.277249,34.836239,433.233002,31.277249,34.836239
157,31.27744659,34.83715108,322.5734939,31.277249,34.836239,433.233002,31.277249,34.836239
158,31.27525795,34.83825449,323.0090497,31.277249,34.836239,433.233002,31.277249,34.836239
159,31.27721304,34.83757704,320.0004956,31.277249,34.836239,433.233002,31.277249,34.836239
160,31.27746695,34.83685543,322.9996513,31.277249,34.836239,433.233002,31.277246,34.836245
161,31.27726621,34.83705361,322.9958607,31.277246,34.836245,433.233002,31.277246,34.836245
162,31.27741475,34.83465177,331.9570623,31.277246,34.836245,433.233002,31.277246,34.836245
163,31.2778691,34.83615444,328.5783051,31.277246,34.836245,433.233002,31.277246,34.836245
164,31.27709035,34.83805231,317.4525235,31.277246,34.836245,433.233002,31.277246,34.836245
165,31.27725059,34.83676721,323.0070108,31.277246,34.836245,433.233002,31.277244,34.836251
166,31.27725197,34.83683455,318.4050086,31.277244,34.836251,433.192993,31.277244,34.836251
167,31.27734479,34.83646918,323.0074473,31.277244,34.836251,433.192993,31.277244,34.836251
168,31.27722107,34.83790637,319.9331465,31.277244,34.836251,433.192993,31.277244,34.836251
169,31.27730086,34.83680195,323.5055303,31.277244,34.836251,433.192993,31.277244,34.836251
170,31.27721457,34.8331593,322.1668717,31.277244,34.836251,433.192993,31.277244,34.836251
171,31.27727942,34.83835383,318.4891038,31.277244,34.836251,433.192993,31.277241,34.836257
172,31.27751297,34.83695271,322.3072383,31.277241,34.836257,433.192993,31.277241,34.836257
173,31.27736881,34.83679979,322.9999813,31.277241,34.836257,433.192993,31.277241,34.836257
174,31.27740439,34.83759329,321.3154048,31.277241,34.836257,433.192993,31.277241,34.836257
175,31.27748032,34.83666993,324.0162572,31.277241,34.836257,433.192993,31.277241,34.836257
176,31.27874155,34.82297039,288.0769955,31.277241,34.836257,433.192993,31.277241,34.836257
177,31.27726297,34.83677981,322.936015,31.277241,34.836257,433.192993,31.277238,34.836262
178,31.27648445,34.84055483,319.9149534,31.277238,34.836262,433.174011,31.277238,34.836262
179,31.27717621,34.83660389,322.9998073,31.277238,34.836262,433.174011,31.277238,34.836262
180,31.27720338,34.83789568,320.1565607,31.277238,34.836262,433.174011,31.277238,34.836262
181,31.27699084,34.8364409,324.774134,31.277238,34.836262,433.174011,31.277238,34.836262
182,31.27741992,34.83706031,322.564784,31.277238,34.836262,433.174011,31.277238,34.836262
183,31.27765219,34.83677981,322.9756119,31.277238,34.836262,433.174011,31.277235,34.836268
184,31.27669398,34.83524326,321.1989665,31.277235,34.836268,433.174011,31.277235,34.836268
185,31.2787047,34.83427876,309.8711137,31.277235,34.836268,433.174011,31.277235,34.836268
186,31.2769694,34.84059841,445.4585631,31.277235,34.836268,433.174011,31.277235,34.836268
187,31.2750425,34.83869133,322.9342049,31.277235,34.836268,433.174011,31.277235,34.836268
188,31.27655584,34.8380423,308.8490135,31.277235,34.836268,433.174011,31.277235,34.836268
189,31.27724051,34.83670035,323.5305001,31.277235,34.836268,433.174011,31.277233,34.836274
190,31.27751971,34.83698218,322.2769762,31.277233,34.836274,433.152008,31.277233,34.836274
191,31.27667749,34.83822445,315.0471092,31.277233,34.836274,433.152008,31.277233,34.836274
192,31.27724411,34.83882597,319.9871876,31.277233,34.836274,433.152008,31.277233,34.836274
193,31.27727497,34.83676275,323.0071907,31.277233,34.836274,433.152008,31.277233,34.836274
194,31.27722845,34.83680882,319.5750722,31.277233,34.836274,433.152008,31.277233,34.836274
195,31.27702243,34.83691245,324.1580937,31.277233,34.836274,433.152008,31.27723,34.83628
196,31.27715075,34.83926814,320.6506408,31.27723,34.83628,433.152008,31.27723,34.83628
197,31.27719559,34.83673133,322.6221691,31.27723,34.83628,433.152008,31.27723,34.83628
198,31.27743725,34.83634352,325.4142422,31.27723,34.83628,433.152008,31.27723,34.83628
199,31.27722172,34.83689949,322.9795887,31.27723,34.83628,433.152008,31.27723,34.83628
200,31.2771988,34.83649483,321.7018909,31.27723,34.83628,433.152008,31.27723,34.83628
201,31.2767669,34.83721712,326.1810206,31.27723,34.83628,433.152008,31.277227,34.836286
202,31.2774407,34.83680661,322.9918467,31.277227,34.836286,433.143005,31.277227,34.836286
203,31.27741903,34.83681867,322.9998238,31.277227,34.836286,433.143005,31.277227,34.836286
204,31.27751687,34.83698846,322.9981476,31.277227,34.836286,433.143005,31.277227,34.836286
205,31.277491,34.83562298,327.6674274,31.277227,34.836286,433.143005,31.277227,34.836286
206,31.27788708,34.83759353,323.3372338,31.277227,34.836286,433.143005,31.277227,34.836286
207,31.27707755,34.83669609,323.5064863,31.277227,34.836286,433.143005,31.277225,34.836291
208,31.27740649,34.8370156,322.919185,31.277225,34.836291,433.143005,31.277225,34.836291
209,31.27731411,34.8370998,321.9072842,31.277225,34.836291,433.143005,31.277225,34.836291
210,31.27712697,34.83430919,318.6722111,31.277225,34.836291,433.143005,31.277225,34.836291
211,31.27758119,34.83642615,319.0231363,31.277225,34.836291,433.143005,31.277225,34.836291
212,31.27723776,34.83676411,323.0360828,31.277225,34.836291,433.143005,31.277225,34.836291
213,31.27720179,34.83677295,323.001534,31.277225,34.836291,433.143005,31.277222,34.836296
214,31.27713857,34.83650882,323.4237942,31.277222,34.836296,433.135986,31.277222,34.836296
215,31.27717945,34.8360897,323.38516,31.277222,34.836296,433.135986,31.277222,34.836296
216,31.2774093,34.83558252,317.0228898,31.277222,34.836296,433.135986,31.277222,34.836296
217,31.27721651,34.83678838,323.1234171,31.277222,34.836296,433.135986,31.277222,34.836296
218,31.27687697,34.83510126,324.75874,31.277222,34.836296,433.135986,31.277222,34.836296
219,31.27720063,34.8368979,320.908849,31.277222,34.836296,433.135986,31.277222,34.836296
220,31.27691329,34.83703457,324.5501347,31.277222,34.836296,433.135986,31.27722,34.836302
221,31.27726559,34.83676515,322.935624,31.27722,34.836302,433.135986,31.27722,34.836302
222,31.27717757,34.83667774,323.3808833,31.27722,34.836302,433.135986,31.27722,34.836302
223,31.27617641,34.83620085,325.6271469,31.27722,34.836302,433.135986,31.27722,34.836302
224,31.27718566,34.83668338,319.6025382,31.27722,34.836302,433.135986,31.27722,34.836302
225,31.27719886,34.83687534,321.2243862,31.27722,34.836302,433.135986,31.277217,34.836307
226,31.2770737,34.83672146,324.0695146,31.277217,34.836307,433.135986,31.277217,34.836307
227,31.27719863,34.83694728,320.5406136,31.277217,34.836307,433.135986,31.277217,34.836307
228,31.2774457,34.83737299,320.4570038,31.277217,34.836307,433.135986,31.277217,34.836307
229,31.27635376,34.83643823,322.0970144,31.277217,34.836307,433.135986,31.277217,34.836307
230,31.27709927,34.83698947,323.5485478,31.277217,34.836307,433.135986,31.277217,34.836307
231,31.27741239,34.83765684,321.9771067,31.277217,34.836307,433.135986,31.277215,34.836313
232,31.27718894,34.83679837,319.2963346,31.277215,34.836313,433.135986,31.277215,34.836313
233,31.27736594,34.83691672,322.9887742,31.277215,34.836313,433.135986,31.277215,34.836313
234,31.27728998,34.83676022,322.6683366,31.277215,34.836313,433.135986,31.277215,34.836313
235,31.27731043,34.83683225,322.9208701,31.277215,34.836313,433.135986,31.277215,34.836313
236,31.27760041,34.83669286,327.6855905,31.277215,34.836313,433.135986,31.277215,34.836313
237,31.2777537,34.83905946,316.125212,31.277215,34.836313,433.135986,31.277212,34.836318
238,31.27712885,34.83666231,323.7463329,31.277212,34.836318,433.145996,31.277212,34.836318
239,31.2773763,34.8365058,323.763649,31.277212,34.836318,433.145996,31.277212,34.836318
240,31.27719402,34.83687277,322.953703,31.277212,34.836318,433.145996,31.277212,34.836318
241,31.27774274,34.83841576,322.7601224,31.277212,34.836318,433.145996,31.277212,34.836318
242,31.2772679,34.83739425,322.9490345,31.277212,34.836318,433.145996,31.277212,34.836318
243,31.27735691,34.83688124,322.7703086,31.277212,34.836318,433.145996,31.27721,34.836324
244,31.2772592,34.83674739,322.9170902,31.27721,34.836324,433.145996,31.27721,34.836324
245,31.27727723,34.83677313,323.1331326,31.27721,34.836324,433.145996,31.27721,34.836324
246,31.27736719,34.83610615,320.1990893,31.27721,34.836324,433.145996,31.27721,34.836324
247,31.27748675,34.83724235,322.4128634,31.27721,34.836324,433.145996,31.27721,34.836324
248,31.27785116,34.83618533,314.8798279,31.27721,34.836324,433.145996,31.27721,34.836324
249,31.27693911,34.83708254,324.4282881,31.27721,34.836324,433.145996,31.277207,34.836329
250,31.27730087,34.83730441,321.4747983,31.277207,34.836329,433.149994,31.277207,34.836329
251,31.27720343,34.83713959,320.1605094,31.277207,34.836329,433.149994,31.277207,34.836329
252,31.27794587,34.83596131,315.0143204,31.277207,34.836329,433.149994,31.277207,34.836329
253,31.2774124,34.83699456,320.1424526,31.277207,34.836329,433.149994,31.277207,34.836329
254,31.2781503,34.83687014,328.8591514,31.277207,34.836329,433.149994,31.277207,34.836329
255,31.27708869,34.83637735,323.4934367,31.277207,34.836329,433.149994,31.277205,34.836334
256,31.27741409,34.83672862,322.3791319,31.277205,34.836334,433.149994,31.277205,34.836334
257,31.27699693,34.83671321,324.4049888,31.277205,34.836334,433.149994,31.277205,34.836334
258,31.27616809,34.83750375,328.5602229,31.277205,34.836334,433.149994,31.277205,34.836334
259,31.27687178,34.8368129,326.7707865,31.277205,34.836334,433.149994,31.277205,34.836334
260,31.27707368,34.83651446,323.6616411,31.277205,34.836334,433.149994,31.277205,34.836334
261,31.27737509,34.83732988,322.818327,31.277205,34.836334,433.149994,31.277202,34.83634
262,31.27713581,34.83658268,318.0394789,31.277202,34.83634,433.157013,31.277202,34.83634
263,31.27731228,34.8367924,322.8352262,31.277202,34.83634,433.157013,31.277202,34.83634
264,31.27721433,34.83676682,324.3478209,31.277202,34.83634,433.157013,31.277202,34.83634
265,31.27738722,34.8379546,322.2456334,31.277202,34.83634,433.157013,31.277202,34.83634
266,31.27741401,34.83669264,322.3640706,31.277202,34.83634,433.157013,31.277202,34.83634
267,31.27823264,34.83797713,323.0067911,31.277202,34.83634,433.157013,31.2772,34.836345
268,31.27737217,34.83642713,318.3068395,31.2772,34.836345,433.157013,31.2772,34.836345
269,31.27718384,34.83675212,319.3657151,31.2772,34.836345,433.157013,31.2772,34.836345
270,31.27724134,34.83752883,319.7870376,31.2772,34.836345,433.157013,31.2772,34.836345
271,31.27707387,34.83667616,324.132549,31.2772,34.836345,433.157013,31.2772,34.836345
272,31.27747589,34.83657603,321.6279062,31.2772,34.836345,433.157013,31.2772,34.836345
273,31.27730584,34.83685512,322.7239368,31.2772,34.836345,433.157013,31.277197,34.836351
274,31.27705079,34.836991,327.0568119,31.277197,34.836351,433.160004,31.277197,34.836351
275,31.27727918,34.83678117,322.9332524,31.277197,34.836351,433.160004,31.277197,34.836351
276,31.27636399,34.83812354,324.8924884,31.277197,34.836351,433.160004,31.277197,34.836351
277,31.27673187,34.84134613,320.9428171,31.277197,34.836351,433.160004,31.277197,34.836351
278,31.27664758,34.8330915,327.5689717,31.277197,34.836351,433.160004,31.277197,34.836351
279,31.2774469,34.83660761,317.852099,31.277197,34.836351,433.160004,31.277194,34.836356
280,31.27739074,34.83677283,318.82418,31.277194,34.836356,433.160004,31.277194,34.836356
281,31.27729802,34.83700386,322.9144004,31.277194,34.836356,433.160004,31.277194,34.836356
282,31.27711132,34.8369571,323.5870545,31.277194,34.836356,433.160004,31.277194,34.836356
283,31.27790596,34.83816608,322.1227342,31.277194,34.836356,433.160004,31.277194,34.836356
284,31.2772005,34.83699885,320.3618286,31.277194,34.836356,433.160004,31.277194,34.836356
285,31.27730147,34.83675756,322.8568472,31.277194,34.836356,433.160004,31.277192,34.836362
286,31.27705798,34.83682669,323.8256843,31.277192,34.836362,433.145996,31.277192,34.836362
287,31.27758991,34.83724209,320.1142006,31.277192,34.836362,433.145996,31.277192,34.836362
288,31.2771797,34.83460376,330.6914382,31.277192,34.836362,433.145996,31.277192,34.836362
289,31.27717569,34.84438331,317.7584147,31.277192,34.836362,433.145996,31.277192,34.836362
290,31.27719258,34.83651963,319.8551361,31.277192,34.836362,433.145996,31.277192,34.836362
291,31.27724966,34.83676712,323.0000395,31.277192,34.836362,433.145996,31.277188,34.836367
292,31.27708243,34.83703412,323.3193105,31.277188,34.836367,433.145996,31.277188,34.836367
293,31.2771141,34.83706862,317.9281475,31.277188,34.836367,433.145996,31.277188,34.836367
294,31.2771995,34.83701839,320.3147376,31.277188,34.836367,433.145996,31.277188,34.836367
295,31.27724903,34.83676986,323.0023091,31.277188,34.836367,433.145996,31.277188,34.836367
296,31.27711884,34.83671077,323.8101264,31.277188,34.836367,433.145996,31.277188,34.836367
297,31.27602365,34.83796047,329.3208255,31.277188,34.836367,433.145996,31.277185,34.836373
298,31.27724981,34.83673035,322.9752692,31.277185,34.836373,433.127991,31.277185,34.836373
299,31.27521494,34.84022317,337.6457936,31.277185,34.836373,433.127991,31.277185,34.836373
300,31.27707576,34.83682982,324.109385,31.277185,34.836373,433.127991,31.277185,34.836373
301,31.2770888,34.83745104,319.5854748,31.277185,34.836373,433.127991,31.277185,34.836373
302,31.27727186,34.83678595,322.9287825,31.277185,34.836373,433.127991,31.277185,34.836373
303,31.27716047,34.83670927,323.0124257,31.277185,34.836373,433.127991,31.277181,34.83638
304,31.27719271,34.83680436,319.2093347,31.277181,34.83638,433.127991,31.277181,34.83638
305,31.27797887,34.83700182,320.0341562,31.277181,34.83638,433.127991,31.277181,34.83638
306,31.27764093,34.83789234,314.9621452,31.277181,34.83638,433.127991,31.277181,34.83638
307,31.27703454,34.83666658,323.545451,31.277181,34.83638,433.127991,31.277181,34.83638
308,31.2774261,34.83708326,322.6705748,31.277181,34.83638,433.127991,31.277181,34.83638
309,31.27767354,34.83566498,312.5510902,31.277181,34.83638,433.127991,31.277177,34.836386
310,31.27748822,34.83725692,320.7869516,31.277177,34.836386,433.096008,31.277177,34.836386
