id,lat,long,alt
0,34.42047589,31.40624374,30.89891054
1,34.42053988,31.40634345,30.85398099
2,34.42053988,31.40634345,30.85398099
3,34.42053988,31.40634345,30.85398099
4,34.42053988,31.40634345,30.85398099
5,34.42053988,31.40634345,30.85398099
6,34.42053988,31.40634345,30.85398099
7,34.42053988,31.40634345,30.85398099
8,34.42053988,31.40634345,30.85398099
9,34.42053988,31.40634345,30.85398099
10,34.42053988,31.40634345,30.85398099
11,34.42053988,31.40634345,30.85398099
12,34.42053988,31.40634345,30.85398099
13,34.42053988,31.40634345,30.85398099
14,34.42053988,31.40634345,30.85398099
15,34.42053988,31.40634345,30.85398099
16,34.42053988,31.40634345,30.85398099
17,34.42053988,31.40634345,30.85398099
18,34.42053988,31.40634345,30.85398099
19,34.42053988,31.40634345,30.85398099
20,34.42053988,31.40634345,30.85398099
21,34.42053988,31.40634345,30.85398099
22,34.42053988,31.40634345,30.85398099
23,34.42053988,31.40634345,30.85398099
24,34.42053988,31.40634345,30.85398099
25,34.42053988,31.40634345,30.85398099
26,34.42053988,31.40634345,30.85398099
27,34.42053988,31.40634345,30.85398099
28,34.42053988,31.40634345,30.85398099
29,34.42053988,31.40634345,30.85398099
30,34.42053988,31.40634345,30.85398099
31,34.42053988,31.40634345,30.85398099
32,34.42053988,31.40634345,30.85398099
33,34.42053988,31.40634345,30.85398099
34,34.42053988,31.40634345,30.85398099
35,34.42053988,31.40634345,30.85398099
36,34.42053988,31.40634345,30.85398099
37,34.42053988,31.40634345,30.85398099
38,34.42053988,31.40634345,30.85398099
39,34.42053988,31.40634345,30.85398099
40,34.42053988,31.40634345,30.85398099
41,34.42053988,31.40634345,30.85398099
42,34.42053988,31.40634345,30.85398099
43,34.42053988,31.40634345,30.85398099
44,34.42053988,31.40634345,30.85398099
45,34.42053988,31.40634345,30.85398099
46,34.42053988,31.40634345,30.85398099
47,34.42053988,31.40634345,30.85398099
48,34.42053988,31.40634345,30.85398099
49,34.42053988,31.40634345,30.85398099
50,34.42053988,31.40634345,30.85398099
51,34.42053988,31.40634345,30.85398099
52,34.42053988,31.40634345,30.85398099
53,34.42053988,31.40634345,30.85398099
54,34.42053988,31.40634345,30.85398099
55,34.42053988,31.40634345,30.85398099
56,34.42053988,31.40634345,30.85398099
57,34.42053988,31.40634345,30.85398099
58,34.42053988,31.40634345,30.85398099
59,34.42053988,31.40634345,30.85398099
60,34.42053988,31.40634345,30.85398099
61,34.42053988,31.40634345,30.85398099
62,34.42053988,31.40634345,30.85398099
63,34.42053988,31.40634345,30.85398099
64,34.4203654,31.40418696,40.6675636
65,34.4203654,31.40418696,40.6675636
66,34.4203654,31.40418696,40.6675636
67,34.4203654,31.40418696,40.6675636
68,34.4203654,31.40418696,40.6675636
69,34.4203654,31.40418696,40.6675636
70,34.4203654,31.40418696,40.6675636
71,34.4203654,31.40418696,40.6675636
72,34.4203654,31.40418696,40.6675636
73,34.4203654,31.40418696,40.6675636
74,34.4203654,31.40418696,40.6675636
75,34.4203654,31.40418696,40.6675636
76,34.4203654,31.40418696,40.6675636
77,34.4203654,31.40418696,40.6675636
78,34.4203654,31.40418696,40.6675636
79,34.4203654,31.40418696,40.6675636
80,34.4105621,31.39993081,50.55447476
81,34.4105621,31.39993081,50.55447476
82,34.4203654,31.40418696,40.6675636
83,34.4203654,31.40418696,40.6675636
84,34.4203654,31.40418696,40.6675636
85,34.4203654,31.40418696,40.6675636
86,34.4203654,31.40418696,40.6675636
87,34.4203654,31.40418696,40.6675636
88,34.4203654,31.40418696,40.6675636
89,34.4203654,31.40418696,40.6675636
90,34.4203654,31.40418696,40.6675636
91,34.4203654,31.40418696,40.6675636
92,34.4203654,31.40418696,40.6675636
93,34.4203654,31.40418696,40.6675636
94,34.4203654,31.40418696,40.6675636
95,34.4203654,31.40418696,40.6675636
96,34.4203654,31.40418696,40.6675636
97,34.40909452,31.39841352,50.41808023
98,34.41422549,31.40435144,37.56850028
99,34.42001645,31.40460951,41.667522
100,34.44677553,31.40012667,45.76242106
101,34.44677553,31.40012667,45.76242106
102,34.41162807,31.40717064,48.75860817
103,34.41162807,31.40717064,48.75860817
104,34.41084281,31.39992073,45.53901959
105,34.41084281,31.39992073,45.53901959
106,34.41084281,31.39992073,45.53901959
107,34.41084281,31.39992073,45.53901959
108,34.40940927,31.39977818,48.70964393
109,34.40840742,31.39471052,42.57064774
110,34.40840742,31.39471052,42.57064774
111,34.41991101,31.40584728,31.02211222
112,34.41916986,31.40429133,35.68404794
114,34.41991757,31.40641239,30.76926606
115,34.41991757,31.40641239,30.76926606
116,34.42076525,31.40616135,29.80095631
117,34.42076525,31.40616135,29.80095631
118,34.40905861,31.40758331,35.38031276
119,34.40905861,31.40758331,35.38031276
120,34.42529938,31.39771424,62.16287476
121,34.42529938,31.39771424,62.16287476
122,34.41561323,31.40479237,36.81913741
123,34.41561323,31.40479237,36.81913741
124,34.40696946,31.40684177,37.50117304
125,34.40696946,31.40684177,37.50117304
126,34.41054537,31.39826908,47.78086321
127,34.41054537,31.39826908,47.78086321
128,34.4087484,31.40687117,42.26615207
129,34.4087484,31.40687117,42.26615207
130,34.41686248,31.40437156,36.4007206
131,34.41884004,31.40487897,46.27418903
132,34.41592705,31.40401147,37.07771336
133,34.40633503,31.40399024,50.66816031
134,34.42278874,31.40476758,38.38926901
135,34.41593389,31.40433021,37.08875406
136,34.41565312,31.40609027,43.27430918
137,34.40516389,31.37964893,43.50746021
138,34.37693984,31.41637167,94.28106828
139,34.41522879,31.4064649,45.27172621
140,34.41214302,31.40632364,39.2661633
141,34.41214302,31.40632364,39.2661633
142,34.40849654,31.40204718,49.15126193
143,34.40849654,31.40204718,49.15126193
144,34.40897421,31.39904333,44.09069067
145,34.40897421,31.39904333,44.09069067
146,34.40215809,31.39305879,64.18974534
147,34.40215809,31.39305879,64.18974534
148,34.42013062,31.40683204,25.54014062
149,34.41882756,31.40580664,34.17151988
150,34.41075122,31.40497563,48.12421129
151,34.40270976,31.39432135,65.37014686
152,34.42115329,31.40641304,29.5591659
153,34.41748031,31.40354079,37.15412922
154,34.41370648,31.41767319,39.41463028
155,34.41064986,31.40685932,53.23562083
156,34.4139909,31.40498361,36.7326239
157,34.4139909,31.40498361,36.7326239
158,34.41898705,31.40548177,21.29211196
159,34.41898705,31.40548177,21.29211196
160,34.41596504,31.40468573,36.91686481
161,34.41596504,31.40468573,36.91686481
162,34.32722108,31.39675548,37.30909719
163,34.40947283,31.39984426,50.10701693
164,34.41114155,31.40034111,46.50588572
165,34.41220861,31.40189811,43.61944008
166,34.41220861,31.40189811,43.61944008
167,34.42015298,31.40648438,30.21561946
168,34.42015298,31.40648438,30.21561946
169,34.40887267,31.40722476,40.01679958
170,34.40961884,31.40354745,49.99031249
171,34.40961884,31.40354745,49.99031249
172,34.42153939,31.40706273,30.01761681
173,34.40926399,31.39902606,50.00380291
174,34.40982435,31.40727315,52.65550487
175,34.41710979,31.40511563,42.70447127
176,34.41710979,31.40511563,42.70447127
177,34.408874,31.40677983,39.82476058
178,34.4198562,31.40476579,24.08358055
179,34.41489735,31.40279061,41.77747731
180,34.40927881,31.40000567,47.49304039
181,34.40763904,31.40347323,59.3249743
182,34.44301671,31.40661911,39.93193854
183,34.40862327,31.40770882,58.00593941
184,34.41182169,31.40374882,46.14694688
185,34.40874464,31.40677818,37.10976467
186,34.41457457,31.40281674,37.3577016
187,34.4129496,31.40669766,45.83609053
188,34.41438183,31.40452747,37.08580172
189,34.42375924,31.4056561,27.05801435
190,34.42375924,31.4056561,27.05801435
191,34.40930076,31.40646866,54.894636
192,34.40930076,31.40646866,54.894636
193,34.40480007,31.41318783,34.7014761
194,34.41914689,31.406592,34.55626599
195,34.41914689,31.406592,34.55626599
196,34.41018987,31.39747355,56.2543745
197,34.41018987,31.39747355,56.2543745
198,34.42441916,31.40863772,23.30640358
199,34.42441916,31.40863772,23.30640358
200,34.41822141,31.40513837,37.01858463
201,34.41462685,31.40427964,33.67708394
202,34.41442349,31.4044062,39.92682511
203,34.35904672,31.41795384,7.342967855
204,34.42046954,31.40644859,30.70044061
207,34.40942303,31.39924118,49.69130469
208,34.40942303,31.39924118,49.69130469
209,34.45098201,31.4069136,33.59117218
210,34.41504072,31.40974034,53.57988035
211,34.41504072,31.40974034,53.57988035
212,34.42181126,31.40716478,28.60710859
213,34.42181126,31.40716478,28.60710859
214,34.41417949,31.40533574,39.18414844
215,34.41417949,31.40533574,39.18414844
216,34.4079567,31.39830191,52.91663496
217,34.40445698,31.39900716,52.60369599
218,34.39025038,31.32840349,165.6445725
219,34.39025038,31.32840349,165.6445725
220,34.4073654,31.39795021,47.3392089
221,34.4073654,31.39795021,47.3392089
222,34.41427532,31.40454322,38.00702387
223,34.41427532,31.40454322,38.00702387
224,34.41143903,31.40060162,45.50726835
225,34.41147371,31.40678412,36.93780549
226,34.42090707,31.40403832,41.87350245
227,34.42090707,31.40403832,41.87350245
228,34.40919049,31.40898323,53.98017255
229,34.40919049,31.40898323,53.98017255
230,34.40969439,31.40647396,38.5991387
231,34.40969439,31.40647396,38.5991387
232,34.41676202,31.40614097,39.13285037
233,34.41090927,31.40677423,49.26722544
234,34.41242218,31.40642941,47.78439635
235,34.41990608,31.40664391,32.68911681
236,34.41990608,31.40664391,32.68911681
237,34.41569385,31.406647,41.41897075
238,34.41569385,31.406647,41.41897075
239,34.41768357,31.4055854,35.32616426
240,34.41768357,31.4055854,35.32616426
241,34.41768357,31.4055854,35.32616426
242,34.41768357,31.4055854,35.32616426
243,34.44696096,31.41933644,42.42204678
244,34.44696096,31.41933644,42.42204678
245,34.44696096,31.41933644,42.42204678
246,34.44696096,31.41933644,42.42204678
247,34.44696096,31.41933644,42.42204678
248,34.44696096,31.41933644,42.42204678
249,34.44696096,31.41933644,42.42204678
250,34.44696096,31.41933644,42.42204678
251,34.35779096,31.41076122,125.7125039
252,34.35779096,31.41076122,125.7125039
253,34.35779096,31.41076122,125.7125039
254,34.35779096,31.41076122,125.7125039
255,34.35779096,31.41076122,125.7125039
256,34.35779096,31.41076122,125.7125039
257,34.35779096,31.41076122,125.7125039
258,34.35779096,31.41076122,125.7125039
259,34.44696096,31.41933644,42.42204678
260,34.44696096,31.41933644,42.42204678
261,34.44696096,31.41933644,42.42204678
262,34.44696096,31.41933644,42.42204678
263,34.41768357,31.4055854,35.32616426
264,34.41768357,31.4055854,35.32616426
265,34.41768357,31.4055854,35.32616426
266,34.41768357,31.4055854,35.32616426
267,34.41768357,31.4055854,35.32616426
268,34.41768357,31.4055854,35.32616426
269,34.41768357,31.4055854,35.32616426
270,34.41768357,31.4055854,35.32616426
271,34.41768357,31.4055854,35.32616426
274,34.41136467,31.40600476,48.20836962
275,34.41136467,31.40600476,48.20836962
276,34.42044898,31.40638293,31.70898731
277,34.42044898,31.40638293,31.70898731
278,34.41438386,31.40630799,44.51383133
279,34.41438386,31.40630799,44.51383133
280,34.41392415,31.40524381,55.14930534
281,34.41392415,31.40524381,55.14930534
282,34.41392415,31.40524381,55.14930534
283,34.4369905,31.40460361,42.59829774
284,34.4369905,31.40460361,42.59829774
285,34.4369905,31.40460361,42.59829774
286,34.4369905,31.40460361,42.59829774
287,34.4369905,31.40460361,42.59829774
288,34.4369905,31.40460361,42.59829774
289,34.4369905,31.40460361,42.59829774
290,34.4369905,31.40460361,42.59829774
291,34.41036422,31.40683135,54.30300605
292,34.41036422,31.40683135,54.30300605
293,34.41347691,31.39922274,41.71865958
294,34.41347691,31.39922274,41.71865958
295,34.40828514,31.41585966,31.57142681
296,34.41644325,31.38535369,8.315431818
297,34.41644325,31.38535369,8.315431818
298,34.41934045,31.40725651,33.94183379
299,34.41934045,31.40725651,33.94183379
300,34.42054095,31.40696907,32.32797075
301,34.42054095,31.40696907,32.32797075
302,34.41084653,31.40020018,43.79510723
303,34.39062067,31.41348569,96.64495659
304,34.39062067,31.41348569,96.64495659
305,34.41643618,31.4061911,37.30878705
306,34.41580305,31.40331692,38.94187796
307,34.41949341,31.40634291,33.43240258
308,34.40816741,31.39606484,51.76851088
309,34.40486282,31.3936703,55.91566134
310,34.41408979,31.40501835,30.86782231
311,34.41408979,31.40501835,30.86782231
312,34.41778284,31.40640192,38.02083296
313,34.41329169,31.41587093,56.08731856
314,34.41994473,31.40279852,42.18536147
315,34.40949177,31.39757044,47.64291245
316,34.40949177,31.39757044,47.64291245
317,34.40926337,31.40728252,47.1732254
318,34.40926337,31.40728252,47.1732254
319,34.41602374,31.40493532,35.97089157
320,34.41602374,31.40493532,35.97089157
321,34.40841124,31.40737591,60.74174779
322,34.40841124,31.40737591,60.74174779
323,34.41634986,31.40788098,33.71466548
324,34.42018163,31.40630609,30.06857525
325,34.42370455,31.40541006,25.78984118
326,34.40960102,31.40679795,52.37900271
327,34.41793551,31.40593454,33.55604881
328,34.42091545,31.41284526,24.46271834
329,34.40934181,31.40488784,48.72720741
330,34.41804914,31.40518567,33.22927418
331,34.41645056,31.40311295,31.31031525
332,34.42115647,31.40332308,23.83941943
333,34.41738925,31.40541196,35.69368946
334,34.41187371,31.40593085,36.92057469
335,34.41291926,31.40018205,54.72665982
336,34.42311016,31.40565591,31.69257142
337,34.4163691,31.4039716,17.90453943
341,34.40919071,31.40575822,45.77240686
342,34.41659647,31.40694894,41.79577351
343,34.41997536,31.40369606,38.19543962
344,34.41169588,31.40611177,37.76424161
345,34.41709933,31.40662288,39.25770679
346,34.41569016,31.40488696,41.76249174
347,34.40855571,31.40814865,56.28741671
348,34.42168526,31.40668418,31.46879568
349,34.40939553,31.39929641,48.38319906
350,34.41517618,31.4048522,35.42864095
351,34.41443382,31.40363667,39.65975831
352,34.41986413,31.40595945,30.15531201
353,34.40114945,31.40871413,69.01513898
354,34.47634228,31.46469056,55.27225514
355,34.41786732,31.40223522,34.92397597
356,34.42137946,31.40908241,29.34749513
357,34.40838932,31.40731431,58.37424526
358,34.41080155,31.40666457,48.89204131
359,34.40307722,31.39256154,50.23096981
360,34.4015284,31.40986281,81.64330602
361,34.4015284,31.40986281,81.64330602
362,34.41915364,31.40497413,25.27897976
363,34.41915364,31.40497413,25.27897976
364,34.4117128,31.40734349,57.51377632
365,34.4117128,31.40734349,57.51377632
366,34.41725193,31.40363214,36.1400772
367,34.41725193,31.40363214,36.1400772
368,34.4158606,31.4121638,30.07957167
369,34.4158606,31.4121638,30.07957167
370,34.41575519,31.40505832,37.52411775
371,34.41575519,31.40505832,37.52411775
372,34.41485687,31.40642744,38.14177735
373,34.42002048,31.40658941,32.26179478
374,34.42002048,31.40658941,32.26179478
