id,lat,long,alt
1,34.37086369,31.41314706,32.02482699
2,34.1120376,31.58202296,19.17643221
3,18.46765095,66.69605445,54.29264549
4,34.46981526,31.18026582,34.86917731
5,33.86743589,32.83150793,9.391934003
6,34.35765689,31.16341742,35.11394465
7,34.2594512,30.80792909,48.6221474
8,42.76823932,34.19712712,8.375645844
9,42.76823932,34.19712712,8.375645844
10,38.4718151,30.64362454,48.30258371
11,16.90254237,32.91970843,34.03250672
12,34.41750361,31.45661801,48.02677412
13,34.40233448,31.39163354,68.17569969
14,34.39197826,31.37973407,68.27626329
15,34.38018331,31.59527534,59.70209902
16,34.05969752,32.41970202,57.65465585
17,34.48165744,31.404188,21.54061421
18,34.41487646,31.35942176,32.51299316
19,34.43060823,31.41430936,40.16520414
20,34.40019309,31.41937966,70.023069
21,34.42803191,31.40768942,30.05943415
22,34.40019309,31.41937966,70.023069
23,34.42803191,31.40768942,30.05943415
24,34.40019309,31.41937966,70.023069
25,34.42803191,31.40768942,30.05943415
26,34.40019309,31.41937966,70.023069
27,34.42803191,31.40768942,30.05943415
28,34.40019309,31.41937966,70.023069
29,34.42803191,31.40768942,30.05943415
30,34.40019309,31.41937966,70.023069
31,34.42803191,31.40768942,30.05943415
32,34.40019309,31.41937966,70.023069
33,34.42803191,31.40768942,30.05943415
34,34.40019309,31.41937966,70.023069
35,34.43396181,31.40772906,35.00771945
36,34.40343594,31.4146775,44.17301924
37,34.32853235,31.55145525,42.80590365
38,34.40604471,31.41998129,57.74233204
39,34.3917591,31.43401402,81.68948778
40,34.42174442,31.35698013,78.44150121
41,34.4196623,31.40504769,53.06817396
42,34.4196623,31.40504769,53.06817396
43,34.42053885,31.41187829,32.00200426
44,34.4178115,31.43099027,54.02726626
45,34.40458836,31.42105642,46.01905472
46,34.43054951,31.42020779,16.98986054
47,34.41568383,31.37849054,49.99455183
48,34.41568383,31.37849054,49.99455183
49,34.41908284,31.41405806,34.85037422
50,34.44523229,31.41542825,33.74594165
51,34.4474807,31.40930041,24.86304796
52,34.42006102,31.40099167,40.07344525
53,34.39343595,31.43839183,57.68381284
54,34.39918231,31.40685839,58.0643612
55,34.41355926,31.40511573,47.75008264
56,34.41305826,31.41305392,47.78955718
57,34.39843471,31.41963402,48.06007698
58,34.42323075,31.41017967,20.00429968
59,34.43207184,31.41124749,40.99726879
60,34.41198471,31.38889031,58.03645345
61,34.42325233,31.41218922,29.99138157
62,34.44923292,31.40026363,76.27132581
63,34.41769613,31.40244483,47.820831
64,34.41711784,31.41156912,47.0563884
65,34.41658536,31.39966963,47.888185
66,34.42578402,31.39865463,40.81061264
67,34.41237849,31.41937983,40.23413299
68,34.42192045,31.40821412,36.03152834
69,34.49847685,31.44021721,18.68527684
70,34.42272535,31.43449132,34.75642592
71,34.41477215,31.41654461,40.99686757
72,34.42283476,31.43502994,31.83211881
73,34.41790923,31.42687696,41.09481433
74,34.44399601,31.3870013,25.03141504
75,34.41592634,31.4188947,40.01808528
76,34.42901694,31.4109782,17.99862115
77,34.40182717,31.41144724,76.26279483
78,34.41644509,31.40779942,34.02292037
79,34.41451506,31.41257125,35.18202707
80,34.35126194,31.42633301,64.53289983
81,34.44346132,31.38469494,73.5394632
82,34.41727831,31.42448323,21.85715636
83,34.39819715,31.39616918,65.20705658
84,34.43075804,31.35017105,74.5338414
