id,lat,long,alt,next_lat,next_long
1,31.27739502,34.83735417,321.000039,31.27740034,34.83733938
2,31.27740034,34.83733938,321.0015824,31.27739493,34.83735425
3,31.27739493,34.83735425,321,31.27739493,34.83735425
4,31.27739493,34.83735425,321,31.27739493,34.83735425
5,31.27739493,34.83735425,321,31.27718993,34.83791303
6,31.27718993,34.83791303,322.2226781,31.27739981,34.83733935
7,31.27739981,34.83733935,321.0025256,31.27739716,34.83735102
8,31.27739716,34.83735102,320.9999996,31.27757372,34.83680666
9,31.27757372,34.83680666,319.9845284,31.27731517,34.83759989
10,31.27731517,34.83759989,321.4563113,31.27739167,34.83736425
11,31.27739167,34.83736425,321.0000024,31.27737668,34.8374552
12,31.27737668,34.8374552,321.3886592,31.2773949,34.8373543
13,31.2773949,34.8373543,321,31.27741852,34.83732222
14,31.27741852,34.83732222,320.999997,31.27739527,34.83735377
15,31.27739527,34.83735377,321,31.27739512,34.83735417
16,31.27739512,34.83735417,320.9993267,31.27688732,34.83848645
17,31.27688732,34.83848645,321.0014284,31.27748794,34.8372108
18,31.27748794,34.8372108,320.9999967,31.27759499,34.83701112
19,31.27759499,34.83701112,321.0000243,31.27740491,34.83734114
20,31.27740491,34.83734114,320.9999985,31.27731923,34.83769921
21,31.27731923,34.83769921,320.9997951,31.2774905,34.83717136
22,31.2774905,34.83717136,320.9999876,31.27739511,34.83735425
23,31.27739511,34.83735425,321,31.27752778,34.83710036
24,31.27752778,34.83710036,321.0002854,31.27740047,34.83733634
25,31.27740047,34.83733634,320.9999981,31.27737962,34.8373987
26,31.27737962,34.8373987,321.0654387,31.27739476,34.83735425
27,31.27739476,34.83735425,321,31.27739508,34.83735425
28,31.27739508,34.83735425,321,31.27739537,34.83735407
29,31.27739537,34.83735407,321,31.27741477,34.83730327
30,31.27741477,34.83730327,320.9213434,31.27739479,34.8373533
31,31.27739479,34.8373533,320.9999999,31.27739981,34.8373392
32,31.27739981,34.8373392,320.9999986,31.27739426,34.83735381
33,31.27739426,34.83735381,320.9999999,31.27739506,34.83735425
34,31.27739506,34.83735425,321,31.27739507,34.83735426
35,31.27739507,34.83735426,321,31.27729408,34.83773558
36,31.27729408,34.83773558,317.7893212,31.27747842,34.83723619
37,31.27747842,34.83723619,320.597195,31.27743738,34.83723653
38,31.27743738,34.83723653,320.8518306,31.27710139,34.83847745
39,31.27710139,34.83847745,320.7112491,31.27789044,34.83568283
40,31.27789044,34.83568283,321.0023457,31.27729703,34.83774123
41,31.27729703,34.83774123,322.0020426,31.2774498,34.83719228
42,31.2774498,34.83719228,321.0007809,31.27743225,34.83737018
43,31.27743225,34.83737018,320.2898136,31.27749376,34.83706103
44,31.27749376,34.83706103,321.0000314,31.27733801,34.83751351
45,31.27733801,34.83751351,320.9922115,31.27736553,34.83748395
46,31.27736553,34.83748395,321.2463423,31.27732728,34.83765391
47,31.27732728,34.83765391,320.0940808,31.27739513,34.83735425
48,31.27739513,34.83735425,321.0000004,31.27777153,34.83630225
49,31.27777153,34.83630225,318.8257282,31.2773951,34.83735423
50,31.2773951,34.83735423,320.9999298,31.27722956,34.83794065
51,31.27722956,34.83794065,318.9262198,31.27747561,34.83712997
52,31.27747561,34.83712997,321.0257586,31.27730664,34.83769284
53,31.27730664,34.83769284,319.8688224,31.27739548,34.83739078
54,31.27739548,34.83739078,327.0970522,31.27733021,34.83764617
55,31.27733021,34.83764617,321.8355173,31.27737259,34.83757554
56,31.27737259,34.83757554,322.1324241,31.27732658,34.83766102
57,31.27732658,34.83766102,321.9917555,31.27732914,34.8376496
58,31.27732914,34.8376496,321.9969518,31.27733803,34.83758232
59,31.27733803,34.83758232,321.4684751,31.27732234,34.83765464
60,31.27732234,34.83765464,324.4602969,31.27739478,34.83735502
61,31.27739478,34.83735502,321.0026361,31.27742204,34.83733373
62,31.27742204,34.83733373,320.9175915,31.2773951,34.8373542
63,31.2773951,34.8373542,320.9998971,31.27744367,34.83727607
64,31.27744367,34.83727607,320.8018475,31.2773396,34.83760034
65,31.2773396,34.83760034,321.4128841,31.27736344,34.83752328
66,31.27736344,34.83752328,321.2835946,31.27739716,34.83735575
67,31.27739716,34.83735575,320.9450657,31.27719201,34.83794731
68,31.27719201,34.83794731,321.0430151,31.2772383,34.83780002
69,31.2772383,34.83780002,321.8755825,31.27733231,34.83764029
70,31.27733231,34.83764029,319.9622016,31.27730277,34.83772425
71,31.27730277,34.83772425,321.7850216,31.27738942,34.83750027
72,31.27738942,34.83750027,324.0013898,31.27737805,34.83747025
73,31.27737805,34.83747025,324.5835274,31.2774119,34.8373292
74,31.2774119,34.8373292,321.0004379,31.27739486,34.83735432
75,31.27739486,34.83735432,321.0004203,31.27736935,34.8375006
76,31.27736935,34.8375006,316.8208609,31.27739374,34.8373596
77,31.27739374,34.8373596,321.0181492,31.27732831,34.83765765
78,31.27732831,34.83765765,320.0902977,31.27732996,34.83764736
79,31.27732996,34.83764736,321.6628771,31.27733039,34.83764569
80,31.27733039,34.83764569,321.8351139,31.27733234,34.83764125
81,31.27733234,34.83764125,320.2160438,31.27732186,34.83766734
82,31.27732186,34.83766734,322.2759593,31.27732927,34.83764941
83,31.27732927,34.83764941,322.0166286,31.27715514,34.83830096
84,31.27715514,34.83830096,323.4512815,31.27733021,34.83764617
85,31.27733021,34.83764617,321.9819861,31.27733304,34.83763866
86,31.27733304,34.83763866,319.9938831,31.27733388,34.83763666
87,31.27733388,34.83763666,320.0332624,31.27735545,34.83760506
88,31.27735545,34.83760506,321.4151033,31.27733235,34.83764086
89,31.27733235,34.83764086,320.4872651,31.27733442,34.83764204
90,31.27733442,34.83764204,322.0499337,31.2772138,34.83785553
91,31.2772138,34.83785553,322.0646999,31.27729389,34.83777294
92,31.27729389,34.83777294,321.4083896,31.27733024,34.83764359
93,31.27733024,34.83764359,321.6032232,31.27739517,34.83735409
94,31.27739517,34.83735409,321.0009747,31.27729565,34.83774534
95,31.27729565,34.83774534,321.9680337,31.27733538,34.83767679
96,31.27733538,34.83767679,323.8499535,31.27749939,34.83704077
97,31.27749939,34.83704077,320.0588197,31.27749371,34.83699858
98,31.27749371,34.83699858,319.8684166,31.27748511,34.83639316
99,31.27748511,34.83639316,323.6439227,31.27733681,34.83766322
100,31.27733681,34.83766322,320.3347605,31.27722026,34.83809845
101,31.27722026,34.83809845,325.585435,31.2773278,34.83719198
102,31.2773278,34.83719198,323.5848535,31.27795067,34.83865465
103,31.27795067,34.83865465,307.1014906,31.27738938,34.83770959
104,31.27738938,34.83770959,330.3116992,31.27731983,34.83768899
105,31.27731983,34.83768899,319.9296561,31.27755959,34.83716459
106,31.27755959,34.83716459,326.4441486,31.27711545,34.83802218
107,31.27711545,34.83802218,317.667263,31.27770136,34.83661046
108,31.27770136,34.83661046,327.0188346,31.27739433,34.83740744
109,31.27739433,34.83740744,321.6152948,31.27727144,34.83775636
110,31.27727144,34.83775636,319.5759311,31.27733461,34.83762564
111,31.27733461,34.83762564,323.0632642,31.27732456,34.83765983
112,31.27732456,34.83765983,320.5497285,31.27723574,34.83781028
113,31.27723574,34.83781028,321.4882013,31.27740163,34.83747239
114,31.27740163,34.83747239,324.7287799,31.27733321,34.83763947
115,31.27733321,34.83763947,319.7977517,31.27733738,34.8375987
116,31.27733738,34.8375987,321.9642059,31.27732498,34.83765028
117,31.27732498,34.83765028,320.4335274,31.27733439,34.83763356
118,31.27733439,34.83763356,320.2660338,31.27684996,34.83855815
119,31.27684996,34.83855815,322.0534019,31.27737573,34.83753368
120,31.27737573,34.83753368,323.0342067,31.27737743,34.83752992
121,31.27737743,34.83752992,323.1503335,31.27733418,34.83763493
122,31.27733418,34.83763493,320.2680804,31.27733356,34.83763729
123,31.27733356,34.83763729,320.0538977,31.27733869,34.83761411
124,31.27733869,34.83761411,320.3603879,31.27736112,34.83756932
125,31.27736112,34.83756932,322.0491357,31.27733299,34.8376386
126,31.27733299,34.8376386,320.0831278,31.27733477,34.83763355
127,31.27733477,34.83763355,320.2665686,31.27714236,34.83798635
128,31.27714236,34.83798635,318.6385311,31.27733325,34.83763679
129,31.27733325,34.83763679,320.1172817,31.27732995,34.83764431
130,31.27732995,34.83764431,319.8071168,31.27733561,34.83763291
131,31.27733561,34.83763291,321.6866693,31.27714213,34.83799562
132,31.27714213,34.83799562,318.9192479,31.27724026,34.83782285
133,31.27724026,34.83782285,321.8578116,31.27738833,34.83750341
134,31.27738833,34.83750341,323.9764826,31.2769617,34.83837129
135,31.2769617,34.83837129,315.7182127,31.27731246,34.83769384
136,31.27731246,34.83769384,321.9833165,31.27694933,34.83805508
137,31.27694933,34.83805508,315.003477,31.2768878,34.83821046
138,31.2768878,34.83821046,315.1112236,31.27705745,34.83811557
139,31.27705745,34.83811557,316.5992914,31.27695703,34.83830628
140,31.27695703,34.83830628,314.1347197,31.2769642,34.8382933
141,31.2769642,34.8382933,314.3155387,31.27504311,34.83570867
142,31.27504311,34.83570867,280.8058877,31.27722211,34.83782862
143,31.27722211,34.83782862,318.5926379,31.27713242,34.83797522
144,31.27713242,34.83797522,317.6363445,31.27683933,34.83836875
145,31.27683933,34.83836875,314.9252844,31.27915828,34.83018285
146,31.27915828,34.83018285,305.8449036,31.2764174,34.83869788
147,31.2764174,34.83869788,311.2958839,31.27650767,34.83852676
148,31.27650767,34.83852676,313.2146972,31.27708643,34.83821825
149,31.27708643,34.83821825,315.6497041,31.27619553,34.83866682
150,31.27619553,34.83866682,313.1236146,31.277829,34.83824086
151,31.277829,34.83824086,298.3611654,31.27927286,34.8379291
152,31.27927286,34.8379291,296.5803155,31.27678286,34.83839807
153,31.27678286,34.83839807,313.0921883,31.27700161,34.83825498
154,31.27700161,34.83825498,314.9431911,31.27689196,34.83827718
155,31.27689196,34.83827718,315.1607438,31.27699536,34.8382482
156,31.27699536,34.8382482,314.9703054,31.27678447,34.838303
157,31.27678447,34.838303,314.6532884,31.27669998,34.83846731
158,31.27669998,34.83846731,314.6663498,31.27678143,34.83839478
159,31.27678143,34.83839478,314.30866,31.27741521,34.83790124
160,31.27741521,34.83790124,317.401846,31.27716471,34.83823286
161,31.27716471,34.83823286,314.4894472,31.27838219,34.83768529
162,31.27838219,34.83768529,335.3359356,31.27697096,34.83829423
163,31.27697096,34.83829423,314.3936219,31.27683002,34.83840785
164,31.27683002,34.83840785,313.7045128,31.2767512,34.83839048
