id,lat,long,alt,next_lat,next_long
1,31.27738942,34.83735488,321.000039,31.27739223,34.83734701
2,31.27739223,34.83734701,321.0006382,31.27738934,34.83735496
3,31.27738934,34.83735496,321,31.27738933,34.83735496
4,31.27738933,34.83735496,321,31.27738933,34.83735496
5,31.27738933,34.83735496,321,31.27718252,34.8379141
6,31.27718252,34.8379141,322.2226826,31.27739426,34.83734005
7,31.27739426,34.83734005,321.0025256,31.27739085,34.83735282
8,31.27739085,34.83735282,320.9999997,31.27757014,34.83680629
9,31.27757014,34.83680629,319.9831228,31.2773079,34.83760342
10,31.2773079,34.83760342,321.4612826,31.27738604,34.837365
11,31.27738604,34.837365,321.0000024,31.27739039,34.83735499
12,31.27739039,34.83735499,321.0269777,31.27738935,34.83735495
13,31.27738935,34.83735495,321,31.27745697,34.83715418
14,31.27745697,34.83715418,321.0000087,31.27738967,34.83735449
15,31.27738967,34.83735449,321,31.27738952,34.83735487
16,31.27738952,34.83735487,320.9993267,31.27745753,34.83715462
17,31.27745753,34.83715462,321.0000058,31.2774931,34.83718332
18,31.2774931,34.83718332,320.9999957,31.27772266,34.83684899
19,31.27772266,34.83684899,321.0001211,31.27739176,34.83735316
20,31.27739176,34.83735316,320.9999998,31.27733954,34.83762022
21,31.27733954,34.83762022,320.9996332,31.27738942,34.83735425
22,31.27738942,34.83735425,321.0011722,31.27738946,34.83735496
23,31.27738946,34.83735496,321,31.27775152,34.83648777
24,31.27775152,34.83648777,321.1620419,31.27739441,34.83733812
25,31.27739441,34.83733812,320.9999983,31.27741017,34.83729413
26,31.27741017,34.83729413,320.9059527,31.27738957,34.83735496
27,31.27738957,34.83735496,321,31.27738944,34.83735496
28,31.27738944,34.83735496,321,31.27738965,34.83735496
29,31.27738965,34.83735496,321,31.27740934,34.83730394
30,31.27740934,34.83730394,320.9213435,31.27738951,34.83735492
31,31.27738951,34.83735492,321,31.27739424,34.83733998
32,31.27739424,34.83733998,320.9999986,31.27738836,34.83735478
33,31.27738836,34.83735478,321,31.27738947,34.83735496
34,31.27738947,34.83735496,321,31.27738947,34.83735496
