id,lat,long,alt,next_lat,next_long
1,31.27760196,34.83663387,322.1830394,31.27742113,34.83747914
2,31.27742113,34.83747914,326.3978923,31.27757168,34.8367448
3,31.27757168,34.8367448,322.0083396,31.27739163,34.83725585
4,31.27739163,34.83725585,321.002204,31.27740476,34.83722124
5,31.27740476,34.83722124,320.9797454,31.27757768,34.83672917
6,31.27757768,34.83672917,321.999253,31.27739188,34.83725508
7,31.27739188,34.83725508,321.0016525,31.27739896,34.83723573
8,31.27739896,34.83723573,321.015646,31.27743616,34.83712964
9,31.27743616,34.83712964,321.1570656,31.27739222,34.83725526
10,31.27739222,34.83725526,321.0000055,31.27738811,34.8372559
11,31.27738811,34.8372559,321.0000003,31.27739694,34.83725123
12,31.27739694,34.83725123,321.0046698,31.27757686,34.83673156
13,31.27757686,34.83673156,321.9936599,31.27739313,34.83725371
14,31.27739313,34.83725371,321.0018825,31.27739207,34.83725277
15,31.27739207,34.83725277,320.9985771,31.27744491,34.83724446
16,31.27744491,34.83724446,320.9999992,31.27744841,34.83713564
17,31.27744841,34.83713564,321.0000166,31.27741125,34.83724388
18,31.27741125,34.83724388,320.9889178,31.27741301,34.83720033
19,31.27741301,34.83720033,320.6328727,31.27747671,34.83705449
20,31.27747671,34.83705449,321.0000274,31.27742376,34.83716984
21,31.27742376,34.83716984,320.7040179,31.2774869,34.83713816
22,31.2774869,34.83713816,320.1804311,31.27753238,34.83700541
23,31.27753238,34.83700541,320.0132137,31.27754548,34.83680878
24,31.27754548,34.83680878,322.13123,31.27741555,34.8372667
25,31.27741555,34.8372667,320.7858728,31.27737259,34.8373051
26,31.27737259,34.8373051,320.8098489,31.27749322,34.83706934
27,31.27749322,34.83706934,320.4085039,31.27739338,34.83725186
28,31.27739338,34.83725186,321.0088959,31.27765187,34.83676226
29,31.27765187,34.83676226,321.6343469,31.27739458,34.83725226
30,31.27739458,34.83725226,321.001268,31.27745188,34.83710235
31,31.27745188,34.83710235,321.0000205,31.27739964,34.83725509
32,31.27739964,34.83725509,320.9999996,31.27739358,34.83725361
33,31.27739358,34.83725361,321,31.27874069,34.83658287
34,31.27874069,34.83658287,320.8701472,31.27753984,34.83706462
35,31.27753984,34.83706462,320.6082569,31.27742505,34.83715796
36,31.27742505,34.83715796,320.753062,31.27745085,34.83712539
37,31.27745085,34.83712539,320.8047116,31.27747162,34.83721596
38,31.27747162,34.83721596,320.2983581,31.27741646,34.83719013
39,31.27741646,34.83719013,320.9720411,31.27735818,34.83746254
40,31.27735818,34.83746254,320.1095607,31.27730376,34.83759991
41,31.27730376,34.83759991,321.909275,31.2774762,34.83714298
42,31.2774762,34.83714298,320.9050131,31.2772591,34.83764224
43,31.2772591,34.83764224,320.7716149,31.27750223,34.83695935
44,31.27750223,34.83695935,321.5229066,31.27729546,34.83760831
45,31.27729546,34.83760831,319.9156645,31.2773752,34.83741377
46,31.2773752,34.83741377,320.7628722,31.27757734,34.83673594
47,31.27757734,34.83673594,321.9957002,31.27737205,34.83727385
48,31.27737205,34.83727385,320.9990502,31.27739134,34.83725601
49,31.27739134,34.83725601,321,31.2774487,34.83724417
50,31.2774487,34.83724417,321.0001438,31.27751511,34.83706113
51,31.27751511,34.83706113,320.2252882,31.27746853,34.83700199
52,31.27746853,34.83700199,321.530709,31.27744222,34.83700623
53,31.27744222,34.83700623,320.3515829,31.27740877,34.83721317
54,31.27740877,34.83721317,320.7474973,31.2773899,34.83723742
55,31.2773899,34.83723742,321.0059198,31.27743286,34.83714668
56,31.27743286,34.83714668,320.9206128,31.27751841,34.8372037
57,31.27751841,34.8372037,320.9103172,31.27720334,34.83768253
58,31.27720334,34.83768253,320.8965391,31.27745166,34.83724172
59,31.27745166,34.83724172,321.0314417,31.27756473,34.83678562
60,31.27756473,34.83678562,320.9208151,31.27874582,34.83343632
61,31.27874582,34.83343632,325.7602541,31.27734035,34.83749656
62,31.27734035,34.83749656,318.9866132,31.27728143,34.8376573
63,31.27728143,34.8376573,319.7889562,31.27743028,34.83715046
64,31.27743028,34.83715046,321.0039382,31.27731052,34.83756992
65,31.27731052,34.83756992,320.0844422,31.2774881,34.8370047
66,31.2774881,34.8370047,320.9876335,31.27677154,34.83891162
67,31.27677154,34.83891162,320.9845738,31.27725365,34.8376248
68,31.27725365,34.8376248,321.0358041,31.27736513,34.83742409
69,31.27736513,34.83742409,319.9377857,31.27746383,34.83706043
70,31.27746383,34.83706043,321.0000315,31.27726342,34.83770358
71,31.27726342,34.83770358,319.9619849,31.27729118,34.83763847
72,31.27729118,34.83763847,319.9437592,31.27746952,34.83704146
73,31.27746952,34.83704146,321.2039592,31.27757072,34.83677979
74,31.27757072,34.83677979,320.6635303,31.27741124,34.83719085
75,31.27741124,34.83719085,321.1002391,31.27739101,34.83725781
76,31.27739101,34.83725781,320.9972887,31.27745527,34.83708496
77,31.27745527,34.83708496,321.0000015,31.2774039,34.83735466
78,31.2774039,34.83735466,321.509215,31.27729439,34.83759045
79,31.27729439,34.83759045,320.7057935,31.27743384,34.83721632
80,31.27743384,34.83721632,324.7835592,31.27742487,34.83703076
81,31.27742487,34.83703076,321.3464962,31.27736167,34.83744364
82,31.27736167,34.83744364,319.0022336,31.27745012,34.83709793
83,31.27745012,34.83709793,320.999171,31.27733435,34.8375059
84,31.27733435,34.8375059,319.9987449,31.27696117,34.83840022
85,31.27696117,34.83840022,320.6455368,31.2773459,34.8373666
86,31.2773459,34.8373666,320.9924764,31.27734693,34.8374731
87,31.27734693,34.8374731,319.8209539,31.27739241,34.83725476
88,31.27739241,34.83725476,320.8547096,31.27747634,34.83698111
89,31.27747634,34.83698111,321.0775611,31.27731957,34.83755792
90,31.27731957,34.83755792,320.0132105,31.27743728,34.8371851
91,31.27743728,34.8371851,323.0460053,31.2773744,34.83740991
92,31.2773744,34.83740991,321.874826,31.27739686,34.83739142
93,31.27739686,34.83739142,320.5368368,31.27723432,34.83749958
94,31.27723432,34.83749958,319.1031256,31.27730316,34.8375016
95,31.27730316,34.8375016,320.463321,31.27738644,34.83740117
96,31.27738644,34.83740117,324.0229902,31.27736582,34.83743943
97,31.27736582,34.83743943,324.237882,31.27738341,34.83740096
98,31.27738341,34.83740096,323.6321676,31.27733295,34.83752835
99,31.27733295,34.83752835,319.9652527,31.27732559,34.83753957
100,31.27732559,34.83753957,320.0014211,31.27725315,34.83758523
101,31.27725315,34.83758523,321.7196406,31.27727449,34.83760846
102,31.27727449,34.83760846,319.5025066,31.27753826,34.83706817
103,31.27753826,34.83706817,321.4422302,31.27738376,34.83740382
104,31.27738376,34.83740382,323.9678656,31.27623886,34.83921546
105,31.27623886,34.83921546,310.666539,31.27732928,34.83750964
106,31.27732928,34.83750964,319.9469785,31.27789235,34.83692329
107,31.27789235,34.83692329,326.0286389,31.27495416,34.84107002
108,31.27495416,34.84107002,286.1394751,31.27727202,34.83760229
109,31.27727202,34.83760229,319.0099632,31.27696942,34.83807963
110,31.27696942,34.83807963,316.2081245,31.27699843,34.83787605
111,31.27699843,34.83787605,317.0702629,31.27716346,34.83779891
112,31.27716346,34.83779891,320.4942768,31.27717049,34.83778422
113,31.27717049,34.83778422,326.1588066,31.27729356,34.83761374
114,31.27729356,34.83761374,320.0120321,31.27728069,34.83759736
115,31.27728069,34.83759736,320.2348372,31.27732417,34.83754191
116,31.27732417,34.83754191,320.0009432,31.27743872,34.83723049
117,31.27743872,34.83723049,320.1237962,31.2773863,34.83726952
118,31.2773863,34.83726952,320.9739993,31.27735198,34.83738657
119,31.27735198,34.83738657,320.5350414,31.27730683,34.83758763
120,31.27730683,34.83758763,319.8074992,31.28017692,34.8317807
121,31.28017692,34.8317807,315.8381917,31.27727173,34.83763831
122,31.27727173,34.83763831,320.0566243,31.27736796,34.83734307
123,31.27736796,34.83734307,320.5760817,31.27739209,34.83725613
124,31.27739209,34.83725613,320.9938033,31.27732577,34.83754635
125,31.27732577,34.83754635,319.8687663,31.27734029,34.83748755
126,31.27734029,34.83748755,322.6190303,31.27734098,34.83748739
127,31.27734098,34.83748739,321.4608671,31.27720965,34.83776398
128,31.27720965,34.83776398,319.643977,31.27736806,34.83731324
129,31.27736806,34.83731324,319.9046937,31.27743073,34.83715446
130,31.27743073,34.83715446,320.91665,31.27732643,34.83753322
131,31.27732643,34.83753322,320.0016561,31.27683157,34.83884916
132,31.27683157,34.83884916,318.0041718,31.27715907,34.83790308
133,31.27715907,34.83790308,321.2067171,31.27732703,34.83753592
134,31.27732703,34.83753592,319.9968532,31.27663529,34.83832412
135,31.27663529,34.83832412,309.77656,31.27679268,34.83828232
136,31.27679268,34.83828232,312.6749563,31.27795755,34.83637399
137,31.27795755,34.83637399,336.6630338,31.27696582,34.83813279
138,31.27696582,34.83813279,316.6734565,31.27699901,34.83809739
139,31.27699901,34.83809739,317.1048897,31.27682523,34.83823451
140,31.27682523,34.83823451,315.3604283,31.2781206,34.83621076
141,31.2781206,34.83621076,333.5061838,31.27670936,34.8383014
142,31.27670936,34.8383014,309.8723051,31.27676011,34.83828617
143,31.27676011,34.83828617,312.0030603,31.27682643,34.83823512
144,31.27682643,34.83823512,315.028816,31.27673949,34.83828736
145,31.27673949,34.83828736,312.3431191,31.27682467,34.83823403
146,31.27682467,34.83823403,315.1272981,31.27681293,34.83823987
147,31.27681293,34.83823987,315.012924,31.27681655,34.83823714
148,31.27681655,34.83823714,315.0153757,31.27681688,34.83823746
149,31.27681688,34.83823746,315.0044719,31.27651786,34.83831386
150,31.27651786,34.83831386,314.4544998,31.27663024,34.83831011
151,31.27663024,34.83831011,312.8083934,31.26719578,34.84249219
152,31.26719578,34.84249219,336.5266393,31.27667854,34.83829761
153,31.27667854,34.83829761,314.2177442,31.27660587,34.83831602
154,31.27660587,34.83831602,313.0005099,31.27710331,34.8380646
155,31.27710331,34.8380646,317.0122405,31.27654313,34.83835778
156,31.27654313,34.83835778,315.8090793,31.27671968,34.83826451
157,31.27671968,34.83826451,314.7171583,31.27652375,34.83836665
158,31.27652375,34.83836665,315.9994382,31.27653472,34.83836457
159,31.27653472,34.83836457,314.1385249,31.27912913,34.83725571
160,31.27912913,34.83725571,433.8645324,31.27676146,34.83827043
161,31.27676146,34.83827043,312.9731192,31.27653481,34.83836206
162,31.27653481,34.83836206,316.2151433,31.27633049,34.83829736
163,31.27633049,34.83829736,315.7548801,31.27667457,34.83831213
164,31.27667457,34.83831213,310.5990461,31.27687971,34.83823051
165,31.27687971,34.83823051,314.2390514,31.27706669,34.83818614
166,31.27706669,34.83818614,314.3048341,31.27652519,34.83836611
167,31.27652519,34.83836611,316.0000683,31.27662063,34.83831504
168,31.27662063,34.83831504,312.9999853,31.27618631,34.83866606
169,31.27618631,34.83866606,302.2002453,31.2766536,34.83830999
170,31.2766536,34.83830999,313.0010187,31.27640985,34.8383762
171,31.27640985,34.8383762,313.0004509,31.27626325,34.83846077
172,31.27626325,34.83846077,314.3437823,31.27930461,34.83708813
173,31.27930461,34.83708813,212.5671882,31.27668537,34.83796983
174,31.27668537,34.83796983,332.0461869,31.27673981,34.83830436
175,31.27673981,34.83830436,306.9578315,31.27663786,34.83831746
176,31.27663786,34.83831746,312.8052271,31.27688092,34.83823978
177,31.27688092,34.83823978,312.9131759,31.27675545,34.83827316
178,31.27675545,34.83827316,313.0015813,31.27680969,34.83824982
179,31.27680969,34.83824982,309.8256131,31.2767242,34.83829318
180,31.2767242,34.83829318,316.9826884,31.27640011,34.83848058
181,31.27640011,34.83848058,309.8888188,31.27663738,34.83827067
182,31.27663738,34.83827067,331.1689621,31.27638299,34.83823477
183,31.27638299,34.83823477,314.3566874,31.27666203,34.83848699
184,31.27666203,34.83848699,313.6514932,31.27672494,34.83686556
185,31.27672494,34.83686556,323.0504705,31.27678473,34.83866735
186,31.27678473,34.83866735,310.8178263,31.27625093,34.83738992
187,31.27625093,34.83738992,317.3093238,31.26311052,34.862334
188,31.26311052,34.862334,71.12638261,31.27668103,34.83678106
189,31.27668103,34.83678106,324.15984,31.27629003,34.83722869
190,31.27629003,34.83722869,319.333172,31.27583416,34.83850389
191,31.27583416,34.83850389,307.2913318,31.27670841,34.837004
192,31.27670841,34.837004,324.1322163,31.27693785,34.83681271
193,31.27693785,34.83681271,327.1687309,31.27799126,34.83542151
194,31.27799126,34.83542151,335.8568045,31.27624868,34.83743651
195,31.27624868,34.83743651,317.6452689,31.27656283,34.83704822
196,31.27656283,34.83704822,322.8792918,31.27692405,34.83663514
197,31.27692405,34.83663514,324.7315769,31.27629859,34.83748444
198,31.27629859,34.83748444,317.6878253,31.27630273,34.83735212
199,31.27630273,34.83735212,319.1685137,31.27673385,34.83700977
200,31.27673385,34.83700977,321.4188503,31.27671784,34.83708943
201,31.27671784,34.83708943,320.9019569,31.27620511,34.8374428
202,31.27620511,34.8374428,317.155405,31.27608741,34.83739875
203,31.27608741,34.83739875,316.9999872,31.27610263,34.83742074
204,31.27610263,34.83742074,316.9362839,31.27604862,34.83735939
205,31.27604862,34.83735939,317.2916847,31.27636475,34.83727509
206,31.27636475,34.83727509,319.8171654,31.27659541,34.83749419
207,31.27659541,34.83749419,314.0621917,31.27620939,34.83747568
208,31.27620939,34.83747568,317.8291239,31.2762294,34.83745108
209,31.2762294,34.83745108,317.0312665,31.27762093,34.83720992
210,31.27762093,34.83720992,322.0898009,31.2765541,34.83718535
211,31.2765541,34.83718535,320.8461293,31.27605372,34.83758178
212,31.27605372,34.83758178,315.3471467,31.27652157,34.83710795
213,31.27652157,34.83710795,320.6344433,31.27617774,34.83746517
214,31.27617774,34.83746517,316.5603381,31.27643356,34.83726022
215,31.27643356,34.83726022,320.0619073,31.27647384,34.83734606
216,31.27647384,34.83734606,317.2696127,31.27743017,34.83761708
217,31.27743017,34.83761708,325.1561843,31.27651186,34.83741965
218,31.27651186,34.83741965,319.8670636,31.27659038,34.83720046
219,31.27659038,34.83720046,320.3162291,31.27649598,34.83724742
220,31.27649598,34.83724742,320.3965283,31.27639025,34.83726925
221,31.27639025,34.83726925,319.9820622,31.27651412,34.83724305
222,31.27651412,34.83724305,320.215501,31.27646072,34.83724384
223,31.27646072,34.83724384,320.2130262,31.27641278,34.83726554
224,31.27641278,34.83726554,320.0041827,31.27640563,34.83726954
225,31.27640563,34.83726954,320.0044102,31.2763772,34.83729186
226,31.2763772,34.83729186,319.5523662,31.27640546,34.83727444
227,31.27640546,34.83727444,319.8390331,31.2764122,34.83726568
228,31.2764122,34.83726568,320.0004449,31.2764352,34.83726133
229,31.2764352,34.83726133,320.0593542,31.27641228,34.83726594
230,31.27641228,34.83726594,319.996511,31.27641117,34.83726641
231,31.27641117,34.83726641,320.0000046,31.27641056,34.83726619
232,31.27641056,34.83726619,320.004343,31.27642806,34.83726472
233,31.27642806,34.83726472,320.003114,31.2764121,34.83726604
234,31.2764121,34.83726604,319.9961937,31.27653662,34.83715773
235,31.27653662,34.83715773,321.4754885,31.27641178,34.83726637
236,31.27641178,34.83726637,319.9943979,31.27597106,34.83745745
237,31.27597106,34.83745745,312.9849779,31.276412,34.83726595
238,31.276412,34.83726595,319.997237,31.27644269,34.83727348
239,31.27644269,34.83727348,319.9095231,31.27625813,34.83742349
240,31.27625813,34.83742349,317.5875651,31.27638011,34.83727821
241,31.27638011,34.83727821,319.6716077,31.27641462,34.83726545
242,31.27641462,34.83726545,320.0033584,31.27659086,34.83705346
243,31.27659086,34.83705346,321.3597191,31.27641424,34.83726556
244,31.27641424,34.83726556,320.0201738,31.27640934,34.83726633
245,31.27640934,34.83726633,319.9979287,31.27641456,34.83726509
246,31.27641456,34.83726509,320.0274458,31.27651707,34.83701632
247,31.27651707,34.83701632,320.2391564,31.27641146,34.83726487
248,31.27641146,34.83726487,320.1564882,31.27641212,34.83726616
249,31.27641212,34.83726616,320.0003955,31.27641666,34.8372636
250,31.27641666,34.8372636,320.0384478,31.27640972,34.83726593
251,31.27640972,34.83726593,319.9852325,31.2764118,34.8372663
252,31.2764118,34.8372663,319.99986,31.27641131,34.83726643
253,31.27641131,34.83726643,319.9936665,31.27642334,34.83726463
254,31.27642334,34.83726463,320.0020338,31.27669877,34.83702263
255,31.27669877,34.83702263,323.9194954,31.27642279,34.83725925
256,31.27642279,34.83725925,320.1246916,31.27619879,34.83744798
257,31.27619879,34.83744798,317.0410047,31.27619543,34.83745153
258,31.27619543,34.83745153,317.0004242,31.27637074,34.83730171
259,31.27637074,34.83730171,319.4372856,31.27670748,34.83701586
260,31.27670748,34.83701586,324.0225733,31.27667546,34.83704645
261,31.27667546,34.83704645,323.5588382,31.27669024,34.83681374
262,31.27669024,34.83681374,323.8689528,31.27658577,34.83710683
263,31.27658577,34.83710683,322.6222358,31.27662663,34.83709953
264,31.27662663,34.83709953,322.7757089,31.27669157,34.83702252
265,31.27669157,34.83702252,323.9999991,31.27659363,34.83701989
266,31.27659363,34.83701989,324.0000019,31.27661059,34.83703144
267,31.27661059,34.83703144,324,31.27676945,34.8369681
268,31.27676945,34.8369681,324.7516912,31.27671433,34.83699386
269,31.27671433,34.83699386,324.2094267,31.27661289,34.83702952
270,31.27661289,34.83702952,323.9999997,31.27658426,34.837016
271,31.27658426,34.837016,323.183691,31.27670877,34.83701594
272,31.27670877,34.83701594,324.0182693,31.27678672,34.8368732
273,31.27678672,34.8368732,324.7832668,31.27661838,34.83703135
274,31.27661838,34.83703135,324.0023092,31.27705384,34.83638862
275,31.27705384,34.83638862,337.5346913,31.27657777,34.83704446
276,31.27657777,34.83704446,323.9960929,31.27668591,34.83702169
