id,lat,long,alt,next_lat,next_long
1,31.27739456,34.83735427,321.0000361,31.27756571,34.83701284
2,31.27756571,34.83701284,323.0163815,31.27755085,34.83712078
3,31.27755085,34.83712078,321.3873872,31.27739551,34.83735432
4,31.27739551,34.83735432,321,31.2773949,34.83735426
5,31.2773949,34.83735426,321.0000151,31.27739143,34.83736466
6,31.27739143,34.83736466,321.0208291,31.27739521,34.83735426
7,31.27739521,34.83735426,321,31.27739638,34.83735135
8,31.27739638,34.83735135,320.9999992,31.27739508,34.83735424
9,31.27739508,34.83735424,321,31.27739545,34.83735412
10,31.27739545,34.83735412,321,31.27739486,34.83735432
11,31.27739486,34.83735432,321,31.27739487,34.83735425
12,31.27739487,34.83735425,321,31.2774061,34.8374079
13,31.2774061,34.8374079,322.2847591,31.27739486,34.83735425
14,31.27739486,34.83735425,321,31.2773951,34.83735402
15,31.2773951,34.83735402,320.9999999,31.27739431,34.83735405
16,31.27739431,34.83735405,320.9999999,31.27739509,34.83735437
17,31.27739509,34.83735437,321,31.27739512,34.83735425
18,31.27739512,34.83735425,321.0000029,31.27739509,34.83735425
19,31.27739509,34.83735425,320.9999882,31.27735639,34.83754471
20,31.27735639,34.83754471,321.0000741,31.27739081,34.83734968
21,31.27739081,34.83734968,320.9999989,31.27739504,34.83735426
22,31.27739504,34.83735426,321.0001091,31.27745206,34.83723976
23,31.27745206,34.83723976,320.9999839,31.27745926,34.837255
24,31.27745926,34.837255,321.9460669,31.27745054,34.83718986
25,31.27745054,34.83718986,321.0000493,31.27738941,34.83750077
26,31.27738941,34.83750077,324.0082738,31.27738988,34.83748964
27,31.27738988,34.83748964,323.7648604,31.27738816,34.83750835
28,31.27738816,34.83750835,323.8421893,31.27739514,34.83735425
29,31.27739514,34.83735425,320.9999994,31.2773951,34.83735425
30,31.2773951,34.83735425,320.9999976,31.27738947,34.8375008
31,31.27738947,34.8375008,324.0006874,31.27738946,34.83750113
32,31.27738946,34.83750113,324.0128358,31.27738991,34.83750464
33,31.27738991,34.83750464,324.0523337,31.27732721,34.83764096
34,31.27732721,34.83764096,320.3377923,31.27738858,34.8375028
35,31.27738858,34.8375028,323.8873001,31.27738965,34.83749813
36,31.27738965,34.83749813,323.964832,31.27740191,34.83718375
37,31.27740191,34.83718375,317.6328056,31.27738347,34.83749951
38,31.27738347,34.83749951,324.4611827,31.27738093,34.83738896
39,31.27738093,34.83738896,321.0485538,31.27733937,34.83764416
40,31.27733937,34.83764416,324.4604109,31.27645954,34.83652976
41,31.27645954,34.83652976,325.2305723,31.27738919,34.83750232
42,31.27738919,34.83750232,323.9851228,31.27761669,34.83687229
43,31.27761669,34.83687229,321.000095,31.27735031,34.8374865
44,31.27735031,34.8374865,324.176705,31.27739301,34.83735574
45,31.27739301,34.83735574,320.9539716,31.27749331,34.83704691
46,31.27749331,34.83704691,321.2930838,31.27739489,34.83735425
47,31.27739489,34.83735425,321.0000033,31.27739506,34.83735424
48,31.27739506,34.83735424,320.9995172,31.27725567,34.83776534
49,31.27725567,34.83776534,321.8037908,31.27728337,34.83772259
50,31.27728337,34.83772259,321.334269,31.27739511,34.83735425
51,31.27739511,34.83735425,320.9999984,31.27724859,34.83785582
52,31.27724859,34.83785582,321.9596521,31.27738669,34.83750363
53,31.27738669,34.83750363,323.3543672,31.27774034,34.83796403
54,31.27774034,34.83796403,325.7246587,31.28071076,34.8362475
55,31.28071076,34.8362475,314.1224518,31.27731478,34.837088
56,31.27731478,34.837088,321.7316719,31.27754226,34.83698367
57,31.27754226,34.83698367,321.1087819,31.27754393,34.83701651
58,31.27754393,34.83701651,321.0294824,31.2777208,34.83653594
59,31.2777208,34.83653594,321.2613401,31.27662056,34.83871804
