id,lat,long,alt
1,34.41498378,31.41395708,45.20588716
2,34.41188048,31.41928643,45.46401865
3,34.4308576,31.40410232,25.99934575
4,34.45090478,31.4267162,-15.62018486
5,34.43268658,31.38916147,32.91530241
6,34.43231924,31.45862676,-1.635628285
7,34.43050056,31.41436826,20.96041113
8,34.42794245,31.37589806,44.35634171
9,34.42847975,31.38579447,37.99122219
10,34.48483933,31.38647364,-43.59837634
11,34.43840117,31.43090991,-12.00732529
12,34.3078997,31.50739675,102.1648478
13,34.44386089,31.37882,14.79963352
14,34.41114456,31.40678391,51.58806045
15,34.42164646,31.42407646,21.32353399
16,34.4092961,31.41924316,45.19077564
17,34.42181211,31.41464058,29.51704781
18,34.43171256,31.4078705,21.92910082
19,33.18300388,31.61060191,1992.997011
20,34.4144865,31.40191362,59.44546892
21,34.42623192,31.40904422,26.46438208
22,34.4144865,31.40191362,59.44546892
23,34.42623192,31.40904422,26.46438208
24,34.4144865,31.40191362,59.44546892
25,34.42623192,31.40904422,26.46438208
26,34.4144865,31.40191362,59.44546892
27,34.42623192,31.40904422,26.46438208
28,34.4144865,31.40191362,59.44546892
29,34.42623192,31.40904422,26.46438208
30,34.4144865,31.40191362,59.44546892
31,34.42623192,31.40904422,26.46438208
32,34.4144865,31.40191362,59.44546892
33,34.42623192,31.40904422,26.46438208
34,34.4144865,31.40191362,59.44546892
35,34.4168307,31.41089281,38.10952717
36,34.4216605,31.40634765,36.47113914
37,34.4213206,31.38495843,52.67047081
38,34.44559971,31.39136168,14.41207501
39,34.41383673,31.40886275,46.97043197
40,34.43704162,31.4214147,5.30274144
41,34.42628163,31.35606642,68.50566828
42,34.41069541,31.38079818,72.02918503
43,34.42241261,31.40862186,34.67606855
44,34.40941235,31.412889,45.02319404
45,34.40564055,31.41637613,51.95442948
46,34.42095937,31.41262512,31.38310581
47,34.35804666,31.43871016,71.58513731
48,34.35804666,31.43871016,71.58513731
49,34.41825055,31.41423049,34.16564004
50,34.42778068,31.40760903,26.93736207
51,34.41213321,31.4022153,59.49157264
52,34.5656613,31.52187061,-265.4793076
53,34.43665151,31.3684604,67.18655602
54,34.40182912,31.49478972,-30.48609971
55,34.42419853,31.41124588,32.88763307
56,34.41600278,31.40600034,49.76019885
57,34.43033776,31.40599469,21.52470277
58,34.42332979,31.41227379,30.20677575
59,34.42513754,31.43841553,11.22363926
60,34.42929626,31.40917205,24.12442309
61,34.43298137,31.41512264,13.78370587
62,34.4271261,31.40529804,27.81470844
63,34.42203775,31.39960552,40.45466336
64,34.44490778,31.44739082,-23.61818822
65,34.52897312,31.14228352,94.6078386
66,34.40506991,31.39253159,73.27092075
67,34.42538139,31.4068591,32.52109184
68,34.41729148,31.40344005,45.09138836
69,34.45121553,31.42026861,-16.94378517
70,34.42844579,31.42071904,14.36865119
71,34.42856513,31.39051469,36.72933688
72,34.66634676,31.26399964,-176.1045383
73,34.42872204,31.40969697,26.12187804
74,34.42227623,31.40638883,34.41584307
75,34.21275255,30.99613716,648.1720385
76,34.41846822,31.41065366,39.90160335
77,34.41087479,31.40408967,59.15466988
78,34.43175149,31.39754331,33.18450667
79,34.53450004,31.37676877,-105.0649111
80,34.38196284,31.4728367,41.49074479
81,34.41669113,31.39174235,68.00451904
82,34.36705979,31.11087017,320.2917204
83,34.48434595,31.39206168,-38.15878265
84,34.774495,30.40722193,790.6649066
85,34.40403369,31.36998562,102.2872863
86,34.40403369,31.36998562,102.2872863
87,34.40403369,31.36998562,102.2872863
88,34.40403369,31.36998562,102.2872863
89,34.40403369,31.36998562,102.2872863
90,34.40403369,31.36998562,102.2872863
91,34.40403369,31.36998562,102.2872863
92,34.40403369,31.36998562,102.2872863
93,34.40403369,31.36998562,102.2872863
94,34.40403369,31.36998562,102.2872863
95,34.40403369,31.36998562,102.2872863
96,34.40403369,31.36998562,102.2872863
97,34.40403369,31.36998562,102.2872863
98,34.42164419,31.42752857,19.97925026
99,34.43892568,31.4127842,10.99627059
100,34.42521041,31.40556691,30.40330356
101,34.42264521,31.41740698,24.27619529
102,34.41632976,31.42266751,32.00188122
103,34.43617468,31.36973199,43.65930354
104,34.41365509,31.40278295,55.06031872
105,34.42015437,31.40115621,46.65158698
106,34.41190434,31.39781064,56.85456558
107,34.43350718,31.41320345,12.78574595
108,34.40607426,31.40843946,59.69432548
109,34.44685566,31.44877476,-35.77314274
110,34.38457875,31.27886391,165.3926188
111,34.42177737,31.41198261,32.72094681
112,34.42303387,31.40853523,31.20853988
113,34.4155361,31.4043868,45.86779401
114,34.42428509,31.39745872,45.13786703
115,34.39626679,31.42938439,52.22424803
116,34.4352517,31.41778336,4.026405486
117,34.48665285,31.40255598,-58.53052587
118,34.39794678,31.46969932,13.24612242
119,34.43506559,31.41484698,8.582831986
120,34.43884376,31.42391192,1.710235137
121,34.46840909,31.42328428,-63.16256181
122,34.39707316,31.36115032,123.8262461
123,34.41933804,31.38499082,64.69180962
124,34.42210734,31.4254521,22.59655061
125,34.41195733,31.42794337,34.58613322
126,34.40247756,31.40722921,67.72128419
127,34.42607778,31.40921733,28.64569717
128,34.42607778,31.40921733,28.64569717
129,34.40599518,31.41036429,54.70066681
130,34.42016312,31.40527043,41.21626953
131,34.42284941,31.40611774,36.10150789
132,34.39263999,31.41734448,85.83109354
133,34.41886114,31.4181745,33.34919081
134,34.43586659,31.38383948,18.9053895
135,34.42082291,31.41573843,25.87575081
136,34.42459638,31.40387098,36.31496767
137,34.41159977,31.41362522,48.47229634
138,34.41800177,31.4074276,41.22025277
139,34.40397011,31.39480125,72.25276182
140,34.41785579,31.4247327,27.87189498
141,34.42258587,31.41057572,32.63200206
142,34.41705421,31.41437384,40.43585317
143,34.40966012,31.41394322,46.94875099
144,34.26794175,31.48853137,148.2470545
145,34.41235553,31.42769484,30.55702018
146,34.42064994,31.39663968,44.12791778
147,34.51179075,31.41961031,-89.80445125
148,34.41654326,31.40460184,44.41378101
149,34.43999516,31.37270932,26.27243255
150,34.42606365,31.40546444,30.5240132
151,34.42337738,31.41973993,26.44113479
152,34.42402184,31.41608585,23.28093629
153,34.4334583,31.41164832,19.54393546
154,34.3824094,31.39400723,127.012306
155,34.41988415,31.41629497,32.96497119
156,34.41779113,31.41320938,38.10154736
157,34.4405401,31.42570877,-10.164305
158,34.33818006,31.40554436,141.8168501
159,34.48933607,31.40090237,-42.00644527
160,34.45381314,31.44412812,-52.17799619
161,34.41427991,31.41729916,41.30541778
162,34.42331131,31.39479793,39.50108643
163,34.41631558,31.41745737,38.5745656
164,34.39827546,31.43219505,28.34909546
165,34.39071175,31.4224691,64.28144971
166,34.43736676,31.38496088,43.35901853
167,34.41730579,31.4392276,10.90055551
168,34.36146198,31.2920787,219.7854985
169,34.41471988,31.41675635,37.5943683
170,34.45904906,31.43001924,-47.10767025
171,34.72583761,32.00433832,-904.3835345
172,34.42323995,31.41093488,32.37232219
173,34.64362884,31.41621086,-222.9277191
174,34.41892106,31.40159837,46.53148123
175,34.44271064,31.35427049,66.70822374
176,34.43973196,31.48503368,-59.09871515
177,34.42114246,31.41748435,28.03172066
178,34.40111432,31.40905058,64.09916899
179,34.41499705,31.40500885,48.45992232
180,34.41512306,31.40503698,45.82111303
181,34.41815735,31.37161183,80.75119489
182,34.28882923,31.57089076,119.7875185
183,34.42525413,31.39947827,38.60099264
184,34.41143776,31.40912474,47.62128498
185,34.41221742,31.41695476,43.15159813
186,34.40903669,31.4051717,52.59531873
187,34.41677599,31.41971026,32.40145196
188,34.42041413,31.41145956,35.42338737
189,34.43418744,31.4048623,19.90569577
190,34.42517824,31.40859543,35.84981789
191,34.73357965,31.48752676,-470.4484345
192,34.38693369,31.45794403,24.37589487
193,34.42573912,31.40715897,31.58544085
194,34.42386842,31.41272972,28.54223726
195,34.42901308,31.41783575,15.9578824
196,34.41005888,31.42323984,41.40529047
197,34.43792296,31.39266552,40.59839443
198,34.41735218,31.41193702,36.9776981
199,34.43061643,31.40516431,28.32436812
200,34.41679804,31.4168834,37.57721543
201,34.41608837,31.36918023,63.95963083
202,34.4157393,31.41814515,36.2415524
203,34.42025049,31.40596447,40.01364745
204,34.49203374,31.31913387,-8.296876835
205,34.41707845,31.40917456,46.55591402
206,34.44389972,31.37331045,32.57779146
207,34.42213322,31.41186879,33.52660043
208,34.42647062,31.41035144,24.85728445
209,34.4103605,31.39914879,59.19191896
210,34.41841191,31.41392612,35.26991007
211,34.42189038,31.40473283,38.61419871
212,34.4179551,31.4095887,39.50657332
213,34.36468065,31.38746379,155.1645043
214,34.41392731,31.41671835,44.28490672
215,34.42579263,31.38415893,51.49598801
216,34.49532349,31.4494368,-105.0456237
217,34.43405485,31.40170088,26.35006901
218,34.43129322,31.43331186,-10.47177982
219,34.43373748,31.40669409,24.69816797
220,34.40759178,31.39850194,66.14357675
221,34.42173758,31.41803904,30.35841757
222,34.39165272,31.42536622,58.20616254
223,34.43160733,31.41169426,16.88268448
224,34.42473881,31.41480691,26.75473881
225,34.42416808,31.41222337,28.86433158
226,34.41491227,31.40067486,50.96031017
227,34.43434044,31.41624854,5.563593788
228,34.41791227,31.41509938,37.13702377
229,34.39838798,31.37739899,96.86327383
230,34.39164,31.40278626,85.23780416
231,34.41632523,31.42398835,32.51189487
232,34.43077609,31.41661124,14.13275396
233,34.41072351,31.4087005,49.99517557
234,34.42213342,31.4088285,33.7675055
235,34.44200567,31.39066727,25.82644159
236,34.41311352,31.40534639,44.91778532
237,34.41920922,31.37846872,71.03619117
238,34.39236439,31.3983585,94.31955551
239,34.42392207,31.42496919,15.40854365
240,34.42531754,31.41721866,25.32031164
241,34.45301157,31.39804952,35.48485599
242,34.41345311,31.41564245,45.53271151
243,34.42868234,31.39174689,51.5491217
244,34.31813576,31.50180116,66.28038933
245,34.45669252,31.35084946,38.41817697
246,34.16682921,32.21711719,-426.0947599
247,34.46758022,31.4245119,-34.23330518
248,34.41062311,31.40452886,54.35859057
249,34.52052791,31.43892875,-140.2414458
250,34.4277678,31.41240764,19.91789418
251,34.41867328,31.3835546,72.62904023
252,34.41585809,31.40802183,44.27232359
253,34.42909034,31.42033733,19.25890794
254,34.49527427,31.39853775,-56.70849974
255,34.42333414,31.42070262,17.53251502
256,34.41657035,31.40097283,47.52583551
257,34.39833083,31.39119826,92.44906368
258,34.40607621,31.41387043,56.80908246
259,34.42223563,31.41393752,27.34770409
260,34.41349691,31.41632369,44.19409572
261,34.3748622,31.40261541,111.1316896
262,34.38824512,31.40484437,92.95204958
263,34.41221722,31.41266329,39.58195491
264,34.42185776,31.40551759,37.07124315
265,34.32125347,31.37979463,196.129807
266,34.40564952,31.4174595,45.32089649
267,34.43860189,31.53463088,-72.38380666
268,34.40014207,31.40151714,80.30387883
269,34.41920717,31.41443295,32.77570738
270,34.42272664,31.4077104,36.71779154
271,34.40859184,31.40854287,54.18726485
272,34.43072888,31.40955551,20.080439
273,34.41652254,31.40941958,40.72929611
274,34.43583215,31.39720417,21.56485635
275,34.40220278,31.40904637,71.18080461
276,34.44679803,31.41479874,-13.95329316
277,34.41748508,31.41111946,38.34848924
278,34.42093937,31.42641068,16.95100729
279,34.39434217,31.40618541,66.90806735
280,34.41977152,31.41478775,33.64349965
281,34.41743575,31.4217717,31.44702582
282,34.42772471,31.41245964,29.57997765
283,34.44055657,31.42779071,-25.0647377
284,34.44301395,31.35479399,63.93361715
285,34.37809823,31.41919068,84.91262061
286,34.39259671,31.41224951,64.47956933
287,34.42276246,31.40951799,33.85841895
288,34.40451483,31.41074618,47.77086193
289,34.40464112,31.4266836,52.71505093
290,34.41451065,31.42981962,27.59017441
291,34.42268714,31.4090524,34.72114051
292,34.43433213,31.39515795,29.9938457
293,34.4172442,31.39870011,53.60584695
294,34.66620038,31.28438655,-220.5033689
295,34.42186968,31.40368212,39.93495903
296,34.41122949,31.41823905,47.05702991
297,34.34923629,31.31374468,202.8239321
298,34.41207691,31.41491915,44.57790386
299,34.40929259,31.39063265,63.38367668
300,34.4101879,31.39165307,65.39936022
301,34.41613931,31.39506087,54.8246833
302,34.42160403,31.41412824,30.99225397
303,34.45997491,31.32384522,68.96415993
304,34.41724616,31.40628219,45.66235932
305,34.42196709,31.40494242,39.60860219
306,34.43273366,31.41014581,13.94769211
307,34.41896023,31.40168905,47.19213842
308,34.39680784,31.40240342,75.73127588
309,34.42688175,31.40620616,35.24368642
310,34.4214272,31.41863368,25.71124263
311,34.41599764,31.41214385,44.33200274
312,34.44530642,31.40738949,5.701279016
313,34.4174937,31.40738307,47.54738675
314,34.41655296,31.41210718,40.34283763
315,34.37694245,31.40305461,126.1708702
316,34.40907646,31.41176468,54.03923472
317,34.43096411,31.42805321,6.953558045
318,34.4016064,31.4030543,65.97701403
319,34.39625827,31.4287121,41.78083004
320,34.42428721,31.39468092,42.70780578
321,34.40187594,31.43751597,47.79058831
322,34.40669827,31.42093049,39.56544073
323,34.43053237,31.40128635,31.7446966
324,34.428151,31.38275982,45.56127513
325,34.4333588,31.40700596,22.16974672
326,34.40462128,31.45316996,10.62296353
327,34.44308239,31.41447403,-3.400263679
328,34.43291408,31.43033486,-1.810060979
329,34.41697757,31.38780296,57.10538142
330,34.42388466,31.39581289,49.98924957
331,34.3234914,31.43993746,170.197808
332,34.40444116,31.40878511,60.94412023
333,34.42679431,31.41275602,20.52991346
334,34.41877188,31.41335699,33.66338293
335,34.41764045,31.4434151,18.06443302
336,34.41794452,31.40458764,39.32928379
